season,Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,Gls,Ast,PK,PKatt,CrdY,CrdR
2018,178,Erica Skroski,us USA,DF,Sky Blue,23.0,1994.0,20,20,1654.0,0.0,0.0,0.0,0.0,1.0,0.0
2018,179,Abby Smith,us USA,GK,Utah,24.0,1993.0,17,17,1512.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,180,Taylor Smith,us USA,FW,Washington,24.0,1993.0,23,23,2064.0,0.0,1.0,0.0,0.0,1.0,0.0
2018,181,Havana Solaun,jm JAM,MF,Washington,24.0,1993.0,13,5,495.0,0.0,1.0,0.0,0.0,0.0,0.0
2018,182,Emily Sonnett,us USA,DF,Portland,24.0,1993.0,20,20,1755.0,1.0,1.0,0.0,0.0,5.0,0.0
2018,183,Meredith Speck,us USA,MF,North Carolina,24.0,1993.0,15,2,245.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,184,Jasmyne Spencer,us USA,FW,Seattle,27.0,1990.0,22,8,948.0,1.0,0.0,0.0,0.0,1.0,0.0
2018,185,Nikki Stanton,us USA,MF,Chicago,27.0,1990.0,20,16,1451.0,0.0,0.0,0.0,0.0,4.0,0.0
2018,186,Katie Stengel,us USA,FW,Utah,25.0,1992.0,23,10,1142.0,6.0,0.0,0.0,0.0,0.0,0.0
2018,187,Rebekah Stott,nz NZL,"DF,MF",Sky Blue,24.0,1993.0,9,8,774.0,0.0,0.0,0.0,0.0,1.0,0.0
2018,188,Andi Sullivan,us USA,MF,Washington,22.0,1995.0,23,22,1985.0,0.0,1.0,0.0,1.0,0.0,0.0
2018,189,Jodie Taylor,eng ENG,FW,Seattle,31.0,1986.0,24,24,2089.0,9.0,1.0,1.0,2.0,3.0,0.0
2018,190,Thaisa,br BRA,MF,Sky Blue,29.0,1988.0,8,5,396.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,191,Elise Thorsnes,no NOR,FW,Utah,29.0,1988.0,9,3,353.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,192,Madison Tiernan,us USA,MF,Sky Blue,22.0,1995.0,22,15,1240.0,2.0,1.0,0.0,0.0,4.0,0.0
2018,193,Erika Tymrak,us USA,"FW,MF",Utah,26.0,1991.0,14,5,478.0,1.0,1.0,0.0,0.0,1.0,0.0
2018,194,Chioma Ubogagu,us USA,FW,Orlando,25.0,1992.0,21,17,1339.0,4.0,1.0,0.0,0.0,2.0,0.0
2018,195,Rumi Utsugi,jp JPN,MF,Seattle,29.0,1988.0,15,15,1239.0,1.0,0.0,0.0,0.0,0.0,0.0
2018,196,Michele Vasconcelos,us USA,FW,Chicago,23.0,1994.0,19,10,904.0,1.0,0.0,0.0,0.0,1.0,0.0
2018,197,Dani Weatherholt,us USA,MF,Orlando,23.0,1994.0,23,17,1658.0,2.0,0.0,0.0,0.0,1.0,0.0
2018,198,Mallory Weber,us USA,FW,Portland,23.0,1994.0,14,9,713.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,199,Tiffany Weimer,us USA,FW,Washington,34.0,1983.0,3,1,84.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,200,Christen Westphal,us USA,DF,Seattle,24.0,1993.0,12,9,693.0,0.0,1.0,0.0,0.0,0.0,0.0
2018,201,Rosie White,nz NZL,FW,Chicago,24.0,1993.0,10,4,377.0,1.0,1.0,0.0,0.0,1.0,0.0
2018,202,Lydia Williams,au AUS,GK,Seattle,29.0,1988.0,16,16,1440.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,203,Lynn Williams,us USA,FW,North Carolina,24.0,1993.0,21,20,1708.0,14.0,5.0,1.0,2.0,1.0,0.0
2018,204,Ryan Williams,us USA,"DF,MF",North Carolina,21.0,1996.0,1,0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,205,Arin Wright,us USA,DF,Chicago,25.0,1992.0,24,23,2040.0,0.0,4.0,0.0,0.0,3.0,0.0
2018,206,Janine van Wyk,za RSA,DF,Houston,30.0,1987.0,20,20,1720.0,0.0,0.0,0.0,0.0,1.0,0.0
2018,207,Kelsey Wys,us USA,GK,Washington,26.0,1991.0,1,1,90.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,208,Beverly Yanez,us USA,"FW,MF",Seattle,29.0,1988.0,19,14,1167.0,2.0,0.0,0.0,0.0,0.0,0.0
2018,209,Erin Yenney,us USA,MF,Chicago,25.0,1992.0,3,0,27.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,210,Gunnhildur Yrsa Jónsdóttir,is ISL,MF,Utah,29.0,1988.0,24,24,2160.0,1.0,2.0,0.0,0.0,4.0,0.0
2018,211,Shelina Zadorsky,ca CAN,DF,Orlando,25.0,1992.0,23,23,2070.0,0.0,2.0,0.0,0.0,3.0,0.0
2018,212,McCall Zerboni,us USA,MF,North Carolina,31.0,1986.0,20,20,1800.0,3.0,1.0,0.0,0.0,1.0,0.0
2019,1,Lindsay Agnew,ca CAN,FW,Houston,23.0,1995.0,7,5,373.0,0.0,0.0,0.0,0.0,2.0,0.0
2019,2,Andressinha,br BRA,MF,Portland,23.0,1995.0,7,4,371.0,1.0,0.0,0.0,0.0,0.0,0.0
2019,3,Morgan Andrews,us USA,MF,Reign,23.0,1995.0,9,7,603.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,4,Dorian Bailey,us USA,MF,Washington,22.0,1997.0,19,12,1223.0,1.0,0.0,0.0,0.0,0.0,0.0
2019,5,Bethany Balcer,us USA,FW,Reign,21.0,1997.0,24,19,1699.0,6.0,2.0,0.0,0.0,1.0,0.0
2019,6,Elizabeth Ball,us USA,DF,Portland,23.0,1995.0,15,13,1089.0,0.0,0.0,0.0,0.0,2.0,0.0
2019,7,Lauren Barnes,us USA,DF,Reign,29.0,1989.0,23,23,2070.0,0.0,0.0,0.0,0.0,5.0,0.0
2019,8,Nicole Barnhart,us USA,GK,Utah,37.0,1981.0,24,24,2160.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,9,McKenzie Berryhill,us USA,DF,Washington,25.0,1993.0,3,2,196.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,10,Michelle Betos,us USA,GK,Reign,30.0,1988.0,4,4,359.0,0.0,0.0,0.0,0.0,0.0,1.0
2019,11,Aubrey Bledsoe,us USA,GK,Washington,27.0,1991.0,24,24,2149.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,12,Verónica Boquete,es ESP,"FW,MF",Utah,31.0,1987.0,21,19,1630.0,0.0,6.0,0.0,0.0,0.0,0.0
2019,13,Celeste Boureille,us USA,MF,Portland,24.0,1994.0,10,7,651.0,0.0,1.0,0.0,0.0,2.0,0.0
2019,14,Katie Bowen,nz NZL,"DF,MF",Utah,24.0,1994.0,19,17,1504.0,0.0,0.0,0.0,0.0,1.0,0.0
2019,15,Emily Boyd,us USA,GK,Chicago,22.0,1996.0,10,10,900.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,16,Joanna Boyles,us USA,MF,Orlando,23.0,1995.0,19,16,1379.0,1.0,2.0,0.0,0.0,0.0,0.0
2019,17,Elizabeth Brandon,us USA,MF,Houston,,,1,0,,0.0,0.0,0.0,0.0,0.0,0.0
2019,18,Morgan Brian,us USA,MF,Chicago,25.0,1993.0,13,11,951.0,1.0,1.0,0.0,0.0,0.0,0.0
2019,19,Amber Brooks,us USA,"DF,MF",Houston,28.0,1991.0,24,24,2160.0,1.0,0.0,0.0,0.0,2.0,0.0
2019,20,Dagný Brynjarsdóttir,is ISL,MF,Portland,27.0,1991.0,21,17,1563.0,1.0,0.0,0.0,0.0,3.0,0.0
2019,21,Lainey Burdett,us USA,GK,Orlando,22.0,1996.0,1,1,90.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,22,Ariana Calderón,mx MEX,FW,Houston,28.0,1990.0,8,0,129.0,0.0,1.0,0.0,0.0,1.0,0.0
2019,23,Bridget Callahan,us USA,MF,Orlando,22.0,1996.0,8,6,496.0,0.0,0.0,0.0,0.0,1.0,0.0
2019,24,Camila,br BRA,DF,Orlando,24.0,1994.0,16,4,579.0,1.0,0.0,1.0,1.0,2.0,0.0
2019,25,Jane Campbell,us USA,GK,Houston,23.0,1995.0,24,24,2160.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,26,Ellie Carpenter,au AUS,DF,Portland,18.0,2000.0,16,14,1222.0,0.0,1.0,0.0,0.0,0.0,0.0
2019,27,Steph Catley,au AUS,DF,Reign,25.0,1994.0,15,15,1305.0,0.0,2.0,0.0,0.0,1.0,0.0
2019,28,Allysha Chapman,ca CAN,DF,Houston,30.0,1989.0,14,14,1217.0,0.0,0.0,0.0,0.0,2.0,0.0
2019,29,Simone Charley,us USA,FW,Portland,23.0,1995.0,11,6,496.0,0.0,2.0,0.0,0.0,0.0,0.0
2019,30,Danielle Colaprico,us USA,MF,Chicago,25.0,1993.0,19,18,1612.0,1.0,0.0,0.0,0.0,2.0,0.0
2019,31,Taylor Comeau,us USA,DF,Houston,25.0,1993.0,1,1,90.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,32,Rachel Corsie,sco SCO,DF,Utah,29.0,1989.0,19,19,1710.0,1.0,0.0,0.0,0.0,2.0,0.0
2019,33,Meghan Cox,us USA,DF,Utah,24.0,1994.0,2,0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,34,Stephanie Cox,us USA,DF,Reign,32.0,1986.0,7,3,290.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,35,Ana-Maria Crnogorčević,ch SUI,FW,Portland,28.0,1990.0,12,9,761.0,1.0,1.0,0.0,0.0,0.0,0.0
2019,36,Megan Crosson,,DF,Washington,24.0,1994.0,9,3,382.0,1.0,0.0,0.0,0.0,0.0,0.0
2019,37,Abby Dahlkemper,us USA,MF,North Carolina,25.0,1993.0,14,14,1260.0,0.0,0.0,0.0,1.0,0.0,0.0
2019,38,Kiersten Dallstream,us USA,"DF,FW",Reign,30.0,1988.0,2,0,33.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,39,Rachel Daly,eng ENG,FW,Houston,27.0,1991.0,17,17,1529.0,5.0,1.0,1.0,1.0,2.0,1.0
2019,40,Tierna Davidson,us USA,DF,Chicago,20.0,1998.0,13,13,1084.0,1.0,0.0,0.0,0.0,0.0,0.0
2019,41,Debinha,br BRA,FW,North Carolina,27.0,1991.0,19,17,1529.0,8.0,7.0,0.0,1.0,0.0,0.0
2019,42,Vanessa DiBernardo,us USA,MF,Chicago,26.0,1992.0,21,18,1550.0,3.0,2.0,0.0,0.0,0.0,0.0
2019,43,Jordan DiBiasi,us USA,MF,Washington,22.0,1996.0,22,20,1747.0,4.0,0.0,0.0,0.0,0.0,0.0
2019,44,Makenzy Doniak,us USA,FW,Utah,24.0,1994.0,11,1,166.0,1.0,0.0,0.0,0.0,0.0,0.0
2019,45,Imani Dorsey,us USA,FW,Sky Blue,,,23,23,1959.0,2.0,0.0,0.0,0.0,2.0,0.0
2019,46,Meggie Dougherty Howard,us USA,MF,Washington,23.0,1995.0,22,18,1562.0,0.0,0.0,0.0,0.0,5.0,0.0
2019,47,Crystal Dunn,us USA,"DF,MF",North Carolina,26.0,1992.0,13,11,999.0,7.0,4.0,0.0,0.0,0.0,0.0
2019,48,Caprice Dydasco,us USA,DF,Sky Blue,25.0,1993.0,23,23,2028.0,0.0,0.0,0.0,0.0,2.0,0.0
2019,49,Britt Eckerstrom,us USA,GK,Portland,25.0,1993.0,10,10,900.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,50,Elizabeth Eddy,us USA,MF,North Carolina,27.0,1991.0,3,0,65.0,1.0,0.0,0.0,0.0,0.0,0.0
2019,51,Elizabeth Eddy,us USA,MF,Sky Blue,27.0,1991.0,17,15,1281.0,1.0,1.0,0.0,0.0,0.0,0.0
2019,52,Kristen Edmonds,us USA,DF,Orlando,31.0,1987.0,13,9,866.0,0.0,0.0,0.0,0.0,2.0,0.0
2019,53,Emily van Egmond,au AUS,MF,Orlando,25.0,1993.0,8,7,628.0,0.0,1.0,0.0,0.0,1.0,0.0
2019,54,Brooke Elby,us USA,MF,Chicago,25.0,1993.0,16,2,317.0,2.0,0.0,0.0,0.0,0.0,0.0
2019,55,Abby Elinsky,us USA,MF,Orlando,23.0,1996.0,18,4,546.0,0.0,0.0,0.0,0.0,3.0,0.0
2019,56,Maddie Elliston,us USA,DF,Utah,22.0,1996.0,1,0,,0.0,0.0,0.0,0.0,0.0,0.0
2019,57,Claire Emslie,sco SCO,FW,Orlando,24.0,1994.0,11,9,773.0,0.0,1.0,0.0,0.0,4.0,0.0
2019,58,Abby Erceg,nz NZL,"DF,FW",North Carolina,29.0,1989.0,20,20,1775.0,1.0,0.0,0.0,0.0,1.0,0.0
2019,59,Julie Ertz,us USA,"DF,MF",Chicago,26.0,1992.0,14,14,1260.0,0.0,1.0,0.0,0.0,2.0,0.0
2019,60,Danica Evans,us USA,FW,Orlando,23.0,1995.0,9,3,322.0,1.0,1.0,0.0,0.0,0.0,0.0
2019,61,Marissa Everett,us USA,FW,Portland,21.0,1997.0,4,0,35.0,1.0,0.0,0.0,0.0,0.0,0.0
2019,62,Cali Farquharson,us USA,FW,Washington,25.0,1993.0,13,6,541.0,0.0,2.0,0.0,0.0,0.0,0.0
2019,63,Caitlin Farrell,us USA,DF,Orlando,21.0,1997.0,3,0,14.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,64,Bayley Feist,us USA,MF,Washington,21.0,1997.0,12,4,470.0,1.0,2.0,0.0,0.0,2.0,0.0
2019,65,Jamia Fields,us USA,FW,Houston,25.0,1993.0,16,5,432.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,66,Jess Fishlock,wal WAL,MF,Reign,32.0,1987.0,5,5,414.0,3.0,1.0,0.0,0.0,0.0,0.0
2019,67,Sabrina Flores,us USA,DF,Sky Blue,23.0,1996.0,4,4,360.0,0.0,0.0,0.0,0.0,1.0,0.0
2019,68,Caitlin Foord,au AUS,"DF,FW",Portland,24.0,1994.0,17,9,837.0,3.0,2.0,0.0,1.0,3.0,0.0
2019,69,Adrianna Franch,us USA,GK,Portland,28.0,1990.0,14,14,1260.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,70,Gabi,br BRA,FW,Sky Blue,24.0,1994.0,3,0,36.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,71,Zoey Goralski,us USA,MF,Chicago,24.0,1995.0,5,0,58.0,0.0,1.0,0.0,0.0,0.0,0.0
2019,72,Sarah Gorden,us USA,DF,Chicago,26.0,1992.0,23,23,2054.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,73,Erin Greening,us USA,MF,Orlando,21.0,1997.0,17,16,1438.0,1.0,0.0,0.0,0.0,3.0,0.0
2019,74,Shea Groom,us USA,FW,Reign,25.0,1993.0,15,14,1036.0,2.0,0.0,0.0,0.0,3.0,0.0
2019,75,Kristen Hamilton,us USA,FW,North Carolina,26.0,1992.0,22,17,1314.0,9.0,5.0,0.0,0.0,0.0,0.0
2019,76,Haley Hanson,us USA,MF,Houston,22.0,1996.0,24,21,1947.0,0.0,0.0,0.0,0.0,3.0,0.0
2019,77,DiDi Haracic,ba BIH,GK,Sky Blue,26.0,1992.0,5,5,450.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,78,Ashlyn Harris,us USA,GK,Orlando,33.0,1985.0,13,13,1170.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,79,Amy Harrison,au AUS,DF,Washington,22.0,1996.0,10,8,508.0,0.0,2.0,0.0,0.0,1.0,0.0
2019,80,Ashley Hatch,us USA,FW,Washington,23.0,1995.0,24,24,2096.0,7.0,2.0,0.0,0.0,1.0,0.0
2019,81,Tobin Heath,us USA,MF,Portland,30.0,1988.0,13,12,1093.0,3.0,3.0,0.0,0.0,1.0,0.0
2019,82,Rachel Hill,us USA,FW,Orlando,23.0,1995.0,24,22,1851.0,4.0,2.0,0.0,0.0,2.0,0.0
2019,83,Jaelene Hinkle,us USA,DF,North Carolina,25.0,1993.0,24,24,2160.0,1.0,6.0,0.0,0.0,1.0,0.0
2019,84,Lindsey Horan,us USA,FW,Portland,24.0,1994.0,13,13,1147.0,1.0,2.0,0.0,0.0,2.0,0.0
2019,85,Jen Hoy,us USA,"FW,MF",Sky Blue,28.0,1991.0,21,11,960.0,2.0,1.0,0.0,0.0,1.0,0.0
2019,86,Kelli Hubly,us USA,DF,Portland,24.0,1994.0,3,3,251.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,87,Carlin Hudson,us USA,DF,Washington,22.0,1996.0,4,0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,88,Sofia Huerta,mx MEX,FW,Houston,26.0,1992.0,24,23,2082.0,5.0,3.0,0.0,1.0,1.0,0.0
2019,89,Tori Huster,us USA,MF,Washington,29.0,1989.0,22,22,1935.0,0.0,3.0,0.0,0.0,3.0,0.0
2019,90,Julie James,us USA,MF,Sky Blue,22.0,1996.0,16,12,1116.0,0.0,1.0,0.0,0.0,4.0,0.0
2019,91,Darian Jenkins,us USA,FW,Reign,24.0,1995.0,17,11,900.0,4.0,1.0,0.0,0.0,1.0,0.0
2019,92,Celia Jiménez,es ESP,DF,Reign,23.0,1995.0,12,10,900.0,1.0,0.0,0.0,0.0,3.0,0.0
2019,93,Estelle Johnson,cm CMR,DF,Sky Blue,30.0,1988.0,15,15,1305.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,94,Jaycie Johnson,us USA,FW,Reign,23.0,1995.0,1,0,21.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,95,Katie Johnson,mx MEX,FW,Chicago,24.0,1994.0,19,11,1044.0,1.0,3.0,0.0,0.0,3.0,2.0
2019,96,Samantha Johnson,us USA,"DF,MF",Utah,27.0,1991.0,8,8,675.0,0.0,0.0,0.0,0.0,1.0,0.0
2019,97,Nahomi Kawasumi,jp JPN,"FW,MF",Sky Blue,33.0,1985.0,19,10,996.0,0.0,1.0,0.0,0.0,0.0,0.0
2019,98,Elise Kellond-Knight,au AUS,"DF,MF",Reign,28.0,1990.0,3,0,103.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,99,Elise Kellond-Knight,au AUS,"DF,MF",Washington,28.0,1990.0,6,4,347.0,0.0,0.0,0.0,0.0,2.0,0.0
2019,100,Maegan Kelly,ca CAN,MF,Reign,26.0,1992.0,6,2,199.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,101,Alanna Kennedy,au AUS,MF,Orlando,24.0,1995.0,15,15,1349.0,1.0,0.0,0.0,0.0,2.0,1.0
2019,102,Sam Kerr,au AUS,"FW,MF",Chicago,25.0,1993.0,21,21,1863.0,18.0,5.0,0.0,0.0,1.0,0.0
2019,103,Sarah Killion,us USA,MF,Sky Blue,26.0,1992.0,24,24,2160.0,1.0,3.0,1.0,1.0,0.0,0.0
2019,104,Julie King,us USA,DF,Orlando,29.0,1989.0,2,2,132.0,0.0,0.0,0.0,0.0,0.0,1.0
2019,105,Cecelia Kizer,us USA,FW,Houston,,,16,2,363.0,0.0,0.0,0.0,0.0,1.0,0.0
2019,106,Meghan Klingenberg,us USA,"DF,MF",Portland,30.0,1988.0,23,23,2017.0,0.0,4.0,0.0,0.0,1.0,0.0
2019,107,Haley Kopmeyer,us USA,GK,Orlando,28.0,1990.0,10,10,900.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,108,Ali Krieger,us USA,"DF,MF",Orlando,34.0,1984.0,12,12,1080.0,0.0,0.0,0.0,0.0,1.0,0.0
2019,109,Kaleigh Kurtz,us USA,DF,North Carolina,21.0,1997.0,9,9,810.0,0.0,0.0,0.0,0.0,1.0,0.0
2019,110,Stephanie Labbé,ca CAN,GK,North Carolina,32.0,1986.0,16,16,1440.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,111,Lo'eau LaBonta,us USA,MF,Utah,25.0,1993.0,22,22,1859.0,2.0,2.0,0.0,0.0,1.0,0.0
2019,112,Mandy Laddish,us USA,MF,Utah,26.0,1992.0,11,9,633.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,113,Veronica Latsko,us USA,MF,Houston,23.0,1995.0,4,1,117.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,114,Rose Lavelle,us USA,MF,Washington,23.0,1995.0,6,5,450.0,1.0,1.0,0.0,0.0,1.0,0.0
2019,115,Sydney Leroux,us USA,FW,Orlando,28.0,1990.0,3,0,28.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,116,Samantha Leshnak,us USA,GK,North Carolina,21.0,1997.0,2,2,180.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,117,Gina Lewandowski,us USA,"DF,MF",Sky Blue,33.0,1985.0,13,12,1079.0,0.0,0.0,0.0,0.0,1.0,0.0
2019,118,Carli Lloyd,us USA,MF,Sky Blue,36.0,1982.0,14,14,1260.0,8.0,1.0,1.0,2.0,2.0,0.0
2019,119,Chloe Logarzo,au AUS,MF,Washington,24.0,1994.0,15,9,796.0,1.0,0.0,0.0,1.0,1.0,0.0
2019,120,Allie Long,us USA,MF,Reign,31.0,1987.0,14,14,1223.0,0.0,2.0,0.0,0.0,3.0,0.0
2019,121,Tyler Lussi,us USA,FW,Portland,24.0,1995.0,12,1,277.0,2.0,1.0,0.0,0.0,1.0,0.0
2019,122,Michelle Maemone,us USA,DF,Utah,,,7,6,442.0,0.0,1.0,0.0,0.0,1.0,0.0
2019,123,Marta,br BRA,FW,Orlando,32.0,1986.0,14,14,1254.0,6.0,0.0,1.0,1.0,4.0,1.0
2019,124,Merritt Mathias,us USA,"DF,MF",North Carolina,28.0,1990.0,20,20,1772.0,0.0,5.0,0.0,0.0,0.0,0.0
2019,125,Cheyna Matthews,jm JAM,FW,Washington,25.0,1993.0,17,9,905.0,3.0,1.0,0.0,0.0,3.0,0.0
2019,126,Alyssa Mautz,us USA,"FW,MF",Chicago,29.0,1989.0,3,3,217.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,127,Tiffany McCarty,us USA,FW,Washington,28.0,1990.0,1,0,38.0,1.0,0.0,0.0,0.0,0.0,0.0
2019,128,Savannah McCaskill,us USA,FW,Sky Blue,22.0,1996.0,6,4,386.0,0.0,1.0,0.0,0.0,1.0,0.0
2019,129,Savannah McCaskill,us USA,FW,Chicago,22.0,1996.0,16,8,658.0,1.0,0.0,0.0,0.0,0.0,0.0
2019,130,Kayla McCoy,jm JAM,FW,Houston,22.0,1996.0,1,1,54.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,131,Jessica McDonald,us USA,FW,North Carolina,30.0,1988.0,14,9,860.0,5.0,3.0,0.0,0.0,1.0,0.0
2019,132,Tegan McGrady,us USA,DF,Washington,21.0,1997.0,6,5,392.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,133,Kristen McNabb,us USA,DF,Reign,24.0,1994.0,15,10,1001.0,0.0,1.0,0.0,0.0,4.0,0.0
2019,134,McKenzie Meehan,us USA,FW,North Carolina,24.0,1994.0,3,0,41.0,1.0,0.0,0.0,0.0,0.0,0.0
2019,135,McKenzie Meehan,us USA,FW,Sky Blue,24.0,1994.0,3,0,14.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,136,Emily Menges,us USA,DF,Portland,26.0,1992.0,19,19,1665.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,137,Kristie Mewis,us USA,"DF,MF",Houston,27.0,1991.0,22,20,1818.0,4.0,1.0,0.0,0.0,1.0,0.0
2019,138,Sam Mewis,us USA,MF,North Carolina,26.0,1992.0,12,11,995.0,2.0,1.0,2.0,2.0,0.0,0.0
2019,139,Lauren Milliet,us USA,MF,North Carolina,,,2,0,45.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,140,Sydney Miramontez,us USA,DF,Utah,24.0,1994.0,4,2,210.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,141,Paige Monaghan,us USA,FW,Sky Blue,22.0,1996.0,23,20,1759.0,2.0,1.0,0.0,0.0,2.0,0.0
2019,142,Alex Morgan,us USA,FW,Orlando,29.0,1989.0,6,5,395.0,0.0,0.0,0.0,0.0,1.0,0.0
2019,143,Rebecca Moros,us USA,"DF,MF",Utah,33.0,1985.0,8,7,611.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,144,Casey Murphy,us USA,GK,Reign,22.0,1996.0,19,19,1710.0,0.0,0.0,0.0,0.0,1.0,0.0
2019,145,Satara Murray,us USA,DF,Houston,25.0,1993.0,9,9,752.0,0.0,0.0,0.0,0.0,2.0,0.0
2019,146,Alyssa Naeher,us USA,GK,Chicago,30.0,1988.0,14,14,1260.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,147,Yūki Nagasato,jp JPN,FW,Chicago,31.0,1987.0,24,24,2114.0,8.0,8.0,1.0,2.0,3.0,0.0
2019,148,Christine Nairn,us USA,MF,Houston,28.0,1990.0,22,19,1663.0,1.0,2.0,0.0,0.0,6.0,0.0
2019,149,Katie Naughton,us USA,DF,Chicago,24.0,1994.0,21,18,1539.0,0.0,0.0,0.0,0.0,2.0,0.0
2019,150,Alexa Newfield,us USA,FW,Utah,27.0,1991.0,2,0,25.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,151,Paige Nielsen,us USA,FW,Washington,25.0,1993.0,22,22,1913.0,0.0,0.0,0.0,0.0,4.0,1.0
2019,152,Theresa Nielsen,dk DEN,DF,Reign,32.0,1986.0,21,19,1721.0,0.0,2.0,0.0,0.0,2.0,0.0
2019,153,Kelley O'Hara,us USA,"DF,FW",Utah,30.0,1988.0,4,2,242.0,0.0,1.0,0.0,0.0,0.0,0.0
2019,154,Heather O'Reilly,us USA,"FW,MF",North Carolina,34.0,1985.0,13,4,437.0,1.0,1.0,0.0,0.0,0.0,0.0
2019,155,Denise O'Sullivan,ie IRL,FW,North Carolina,24.0,1994.0,23,22,1966.0,0.0,1.0,0.0,0.0,4.0,0.0
2019,156,Emily Ogle,us USA,MF,Portland,22.0,1996.0,3,1,92.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,157,Kealia Ohai,us USA,"FW,MF",Houston,27.0,1992.0,23,22,1801.0,2.0,1.0,0.0,0.0,1.0,0.0
2019,158,Ifeoma Onumonu,us USA,FW,Reign,24.0,1994.0,20,8,994.0,2.0,1.0,0.0,0.0,1.0,0.0
2019,159,Megan Oyster,us USA,DF,Reign,26.0,1992.0,20,20,1729.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,160,Carson Pickett,us USA,DF,Orlando,25.0,1993.0,20,19,1688.0,0.0,1.0,0.0,0.0,2.0,0.0
2019,161,Amandine Pierre-Louis,ca CAN,DF,Sky Blue,23.0,1995.0,11,1,168.0,0.0,1.0,0.0,0.0,3.0,1.0
2019,162,Madison Pogarch,us USA,DF,Portland,21.0,1997.0,3,1,102.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,163,Clare Polkinghorne,au AUS,DF,Houston,29.0,1989.0,9,9,810.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,164,Christen Press,us USA,FW,Utah,30.0,1988.0,14,14,1255.0,8.0,2.0,0.0,0.0,1.0,0.0
2019,165,Toni Pressley,us USA,DF,Orlando,28.0,1990.0,10,9,828.0,1.0,0.0,0.0,0.0,1.0,0.0
2019,166,Nichelle Prince,ca CAN,FW,Houston,23.0,1995.0,4,4,343.0,1.0,0.0,0.0,0.0,0.0,0.0
2019,167,Ally Prisock,us USA,DF,Houston,22.0,1997.0,15,15,1323.0,0.0,1.0,0.0,0.0,1.0,0.0
2019,168,Cami Privett,us USA,MF,Houston,25.0,1993.0,3,0,16.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,169,Morgan Proffitt,us USA,MF,Reign,24.0,1994.0,6,4,413.0,0.0,0.0,0.0,0.0,0.0,0.0
