season,season_id,player_id,provider_id,team_team_id,team_official_name,media_first_name,media_last_name,short_name,role_label,nationality,bib_number,role,display_name,nationality_iso_code,rank_label,team_provider_id,team_short_name,team_acronym_name,team_media_name,team_country_code,games_played,minutes_played,goals,assists,total_scoring_attempts,goal_involvements,on_target_scoring_attempts,total_attacking_assist,tackles_won,fouls_committed,fouls_suffered,total_offside,yellow_cards,red_cards,aerials_won_perc,accurate_pass_percentage,goals_conceded,goals_against_average,corners,goals_free_kick,hit_woodwork,penalty_attempts,penalties_successful,yellow_red_cards,xg,xgefficiency,tackles_won_perc,duels_won_perc,aerial_duels_won_perc,crosses_complete_percentage,total_distance_covered,avg_distance_covered,total_distance_covered_walking,average_distance_covered_walking,total_distance_covered_jogging,average_distance_covered_jogging,total_distance_covered_low_intensity_running,average_distance_covered_low_intensity_running,total_distance_covered_sprinting,average_distance_covered_sprinting,total_distance_covered_high_intensity_running,average_distance_covered_high_intensity_running,sprints,aerial_duels_lost,touches,substitute_on,aerial_duels,leftside_passes,offsides,successful_passes_opposition_half,index,total_passes,right_foot_goals,duels_lost,successful_open_play_passes,open_play_passes,tackles_lost,total_shots,time_played,rightside_passes,total_unsuccessful_passes_excl_crosses_corners,successful_passes_own_half,backward_passes,unsuccessful_crosses_corners,total_losses_of_possession,forward_passes,aerial_duels_won,recoveries,duels_won,appearances,successful_dribbles,foul_attempted_tackle,total_touches_in_opposition_box,successful_short_passes,times_tackled,total_fouls_conceded,total_fouls_won,ground_duels,unsuccessful_crosses_open_play,ground_duels_won,unsuccessful_dribbles,unsuccessful_long_passes,shots_on_target_inc_goals,duels,unsuccessful_short_passes,total_tackles,total_successful_passes_excl_crosses_corners,unsuccessful_passes_opposition_half,goals_from_inside_box,ground_duels_lost,successful_long_passes,home_goals,away_goals,winning_goal,source_category_general,average_speed,top_speed,accurate_pass,accurate_forward_pass,total_pass,cross,assists_average_over_90_minutes,accurate_long_balls,turnover,cross_attempts,long_pass_attempts,long_passes_successful,medium_passes_successful,source_category_passing,successful_lay_offs,throw_ins_to_own_player,goals_conceded_inside_box,putthrough_blocked_distribution,corners_taken_incl_short_corners,through_balls,blocked_shots,key_passes_attempt_assists,putthrough_blocked_distribution_won,blocks,substitute_off,shots_off_target_inc_woodwork,successful_crosses_open_play,successful_corners_into_box,successful_crosses_corners,unsuccessful_passes_own_half,total_clearances,interceptions,starts,unsuccessful_launches,throw_ins_to_opposition_player,unsuccessful_corners_into_box,handballs_conceded,corners_won,successful_launches,penalty_goals_conceded,clean_sheets,goal_assists,assists_intentional,unsuccessful_lay_offs,goals_conceded_outside_box,headed_goals,red_cards_2nd_yellow,penalties_conceded,total_red_cards,punches,gk_successful_distribution,saves_made_from_inside_box,saves_made,saves_made_parried,catches,saves_made_from_outside_box,gk_unsuccessful_distribution,drops,goalkeeper_smother,saves_made_caught,penalties_faced,crosses_not_claimed,left_foot_goals,penalties_taken,straight_red_cards,clearances_off_the_line,attempts_from_set_pieces,own_goal_scored,penalty_goals,goals_from_outside_box,other_goals,second_goal_assists,foul_won_penalty,penalties_saved,saves_from_penalty,last_man_tackle,set_pieces_goals,penalties_off_target
2021,nwsl::Football_Season::be274603a2704d7f95d5695efc7f7edc,nwsl::Football_Player::405bbcc7f91848b4a28e72f45ffb7d55,opta:Player:9aj5gfycwgc6r0b550zagl4a1,nwsl::Football_Team::fb41ef4439dd495098cb6d40415767cc,North Carolina Courage,Dani,Weatherholt,D. Weatherholt,Midfielder,USA,17,3,,USA,80,opta:Team:b4fbmos00gxtk8qnaqsm392p5,Courage,NC,North Carolina Courage,US,20,1040,0,1,3,0,2,1,15,17,15,0,0,0,0,,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,633,9,40,108,,172,10,466,,57,378,463,8,3,1040,125,85,210,78,2,106,155,20,65,66,20,8,9,17,365,8,17,15,83,2,46,7,20,2,123,65,23,381,54,,37,16,0,0,0,True,0,0,0,0,466,1,0.09,16,106,0,36,16,0,True,3,2,9,30,,,6,7,12,5,5,1,1,,1,33,13,20,11,13,,,,3,2,,3,1,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,nwsl::Football_Season::be274603a2704d7f95d5695efc7f7edc,nwsl::Football_Player::2257efccf0f246d7a3943fdf31185577,opta:Player:7w3qwzs0je6lqm4j7v3c02qga,nwsl::Football_Team::96ba7b37bd8544a1a7329183459150ff,Portland Thorns,Morgan,Weaver,M. Weaver,Midfielder,USA,22,3,,USA,123,opta:Team:446mp88j1vpk9iwui9fiifrp8,Thorns,POR,Portland Thorns,US,20,1176,1,3,35,0,17,3,8,18,5,5,0,0,0,,10,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,534,7,23,60,5,135,10,254,1,74,154,250,8,35,1176,73,96,30,54,32,223,67,10,37,43,20,12,9,116,152,36,18,5,94,32,33,20,9,17,117,87,16,158,112,1,61,6,1,0,0,True,0,0,0,0,254,7,0.23,6,223,0,15,6,0,True,7,5,9,45,1,4,16,21,21,,11,18,7,,7,16,3,8,13,6,6,,1,29,,1,2,3,3,1,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,
2021,nwsl::Football_Season::be274603a2704d7f95d5695efc7f7edc,nwsl::Football_Player::3385fcf1a34441189ee3e454b3de1baa,opta:Player:5hlqbq06hcmi0k3m1b97ohzah,nwsl::Football_Team::2c1699409ff84c9eb491aeaca3d3edde,Kansas City Current,Mallory,Weber,M. Weber,Defender,USA,20,2,,USA,84,opta:Team:agxipc0vk4rtg09amjxv10nx0,KC Current,KC,Kansas City Current,US,19,1242,0,1,8,0,3,1,26,12,12,2,4,0,0,,27,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,879,5,30,37,2,166,10,461,,93,277,451,21,8,1242,101,177,126,47,29,328,276,12,115,79,19,8,4,30,262,40,12,12,142,23,67,21,58,3,172,119,47,284,149,,75,22,0,0,0,True,0,0,0,0,461,0,0.07,22,328,0,80,22,0,True,,83,24,38,13,4,6,15,21,6,6,5,,6,8,57,23,19,14,22,42,5,2,9,4,1,2,1,1,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,nwsl::Football_Season::be274603a2704d7f95d5695efc7f7edc,nwsl::Football_Player::0bc0d986844b458592417f6157d1aeb4,opta:Player:n4egj8ymfled94mco0lwa95,nwsl::Football_Team::ca3f464d6b794a9087d441d75961403f,Houston Dash,Christen,Westphal,C. Westphal,Defender,USA,20,2,,USA,92,opta:Team:c3v2ohfuzoqmc8ljm65hi80sj,Dash,HOU,Houston Dash,US,15,786,0,0,1,0,0,0,10,2,3,1,0,0,0,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,686,5,19,121,1,180,10,428,,39,299,420,6,1,786,14,122,137,87,20,174,206,6,57,33,15,8,2,2,286,13,2,3,53,19,27,4,36,,72,86,16,306,108,,26,20,0,0,0,True,0,0,0,0,428,5,0,20,174,0,56,20,0,True,,99,5,28,8,1,,10,9,4,7,1,5,6,11,34,27,15,10,7,7,1,,2,3,1,2,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
2021,nwsl::Football_Season::be274603a2704d7f95d5695efc7f7edc,nwsl::Football_Player::18131df4ae534c689959f1719bb561e6,opta:Player:bkflu3s5t6fuasx2blzwp4jit,nwsl::Football_Team::1151140adfc24339ba1c93cb0b6b0238,Seattle Reign,Rosemary Eleanor Florence,White,R. White,Midfielder,New Zealand,31,3,,NZL,196,opta:Team:bl53jk6zlfe5f583pil7xzwi5,Reign,SEA,Seattle Reign,US,1,45,0,0,0,0,0,0,0,3,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,,1,2,,4,10,13,,7,7,12,,,45,5,5,4,4,,11,2,,1,2,1,1,3,,8,3,3,1,8,,2,,2,,9,3,,8,4,,6,,0,0,0,True,0,0,0,0,13,0,0,0,11,0,2,0,0,True,,,,2,,,,,1,,1,,,,,1,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,nwsl::Football_Season::be274603a2704d7f95d5695efc7f7edc,nwsl::Football_Player::81f566b89fa04830b4b1657453e4f818,opta:Player:1x229gvjahkxp7w02bh0v36ga,nwsl::Football_Team::fb41ef4439dd495098cb6d40415767cc,North Carolina Courage,Ryan,Williams,R. Williams,Defender,USA,13,2,,USA,139,opta:Team:b4fbmos00gxtk8qnaqsm392p5,Courage,NC,North Carolina Courage,US,18,342,0,2,0,0,0,2,9,6,1,0,1,0,0,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,325,16,6,52,,67,10,154,,29,118,154,7,,342,9,36,56,27,19,96,66,,30,27,18,10,2,2,109,16,6,1,50,19,27,11,9,,56,27,16,118,42,,23,9,0,0,0,True,0,0,0,0,154,5,0.53,9,96,0,18,9,0,True,,42,2,13,,,,4,7,1,1,,5,,5,13,12,9,2,5,10,,,8,,1,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,nwsl::Football_Season::be274603a2704d7f95d5695efc7f7edc,nwsl::Football_Player::40a07c6e4fd74acd864ee7f812351843,opta:Player:f05vaz2h7sxozmvi641cf7qi1,nwsl::Football_Team::96ba7b37bd8544a1a7329183459150ff,Portland Thorns,Sophia,Wilson,S. Wilson,Forward,USA,9,4,,USA,118,opta:Team:446mp88j1vpk9iwui9fiifrp8,Thorns,POR,Portland Thorns,US,22,1532,7,1,78,0,38,1,10,17,28,12,1,0,0,,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,766,5,17,87,12,158,10,279,3,119,177,277,14,78,1532,43,100,23,76,30,305,73,4,89,94,22,38,8,182,175,84,17,28,196,30,90,38,11,38,213,89,24,179,120,6,106,4,5,2,2,True,0,0,0,0,279,2,0.06,4,305,0,15,4,0,True,5,2,10,58,1,3,22,19,31,,11,40,2,,2,10,5,7,17,3,,,1,25,1,2,2,1,,2,2,,,,,,,,,,,,,,,,,,4,,,,,,,1,,,1,,,,,
2021,nwsl::Football_Season::be274603a2704d7f95d5695efc7f7edc,nwsl::Football_Player::4a2441cafc054eb19ee8e3299e963a4a,opta:Player:dvrjartag9mqmkuu888yrj5cl,nwsl::Football_Team::c83f2ca05aa84c738b5373f0d2a31b39,NJ/NY Gotham FC,Sarah,Woldmoe,S. Woldmoe,Midfielder,USA,14,3,,USA,32,opta:Team:bgkfdckqfqnfbmecbtz03n76d,Gotham FC,GFC,NJ/NY Gotham FC,US,24,1967,3,1,14,0,4,1,40,29,21,0,3,0,0,,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1138,2,42,184,,277,10,788,1,115,576,778,29,14,1967,146,204,308,94,5,273,364,21,179,121,24,10,11,19,552,29,29,21,194,2,100,12,45,4,236,159,69,584,145,2,94,32,2,1,1,True,0,0,0,0,788,0,0.05,32,273,0,77,32,0,True,3,,19,43,3,7,7,16,25,7,6,10,,,1,64,31,52,22,12,,3,,3,6,2,7,1,1,,2,1,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,
2021,nwsl::Football_Season::be274603a2704d7f95d5695efc7f7edc,nwsl::Football_Player::df60b4341c11492ab396c85a121dd302,opta:Player:cieyupgmnxecb4emqljudrw89,nwsl::Football_Team::ac29701756da44a08457762380c10733,Racing Louisville,Arin,Wright,A. Wright,Defender,USA,3,2,,USA,50,opta:Team:dtucewmt49th1p4selfutmnmc,Racing Lou,LOU,Racing Louisville,US,23,1870,0,2,13,0,2,2,23,16,13,0,2,0,0,,22,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1275,1,35,67,,237,10,684,,77,465,669,17,13,1870,151,211,240,94,26,369,372,19,129,93,23,21,3,25,456,34,16,13,135,26,74,20,60,2,170,151,40,473,182,,61,17,0,0,0,True,0,0,0,0,684,4,0.1,17,369,0,77,17,0,True,2,179,20,45,,1,2,10,22,6,6,11,4,,4,55,36,33,22,26,54,,1,11,6,4,8,2,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,nwsl::Football_Season::be274603a2704d7f95d5695efc7f7edc,nwsl::Football_Player::86d4a1fc86dc4ab6ad3db5d44693760d,opta:Player:8ah1vcb4rwwtyv6pgocdmkl7u,nwsl::Football_Team::c83f2ca05aa84c738b5373f0d2a31b39,NJ/NY Gotham FC,Kenie,Wright,K. Wright,Midfielder,USA,14,3,,USA,231,opta:Team:bgkfdckqfqnfbmecbtz03n76d,Gotham FC,NJY,NJ/NY Gotham FC,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,True,0,0,0,0,0,0,0,0,0,0,0,0,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,nwsl::Football_Season::be274603a2704d7f95d5695efc7f7edc,nwsl::Football_Player::b4a36a12718847a2b689f6ccc7907006,opta:Player:472wyz64a4iir400weagj987p,nwsl::Football_Team::c83f2ca05aa84c738b5373f0d2a31b39,NJ/NY Gotham FC,Kumi,Yokoyama,K. Yokoyama,Forward,Japan,13,4,,JPN,147,opta:Team:bgkfdckqfqnfbmecbtz03n76d,Gotham FC,NJY,NJ/NY Gotham FC,USA,12,293,0,0,5,0,0,0,2,5,2,3,0,0,0,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,187,7,4,20,3,59,10,133,,27,100,128,6,5,293,36,28,46,44,1,43,33,1,25,16,12,5,3,11,104,9,5,2,39,1,15,2,2,,43,26,8,105,19,,24,1,0,0,0,True,0,0,0,0,133,0,0,1,43,0,3,1,0,True,3,1,4,11,,,3,7,5,,5,5,,,,10,,3,5,1,,,,3,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,nwsl::Football_Season::be274603a2704d7f95d5695efc7f7edc,nwsl::Football_Player::d8991716e33c4d7382309a7866ae9d6c,opta:Player:domf5amhxgz82ormceatnowd1,nwsl::Football_Team::c83f2ca05aa84c738b5373f0d2a31b39,Gotham FC,McCall,Zerboni,M. Zerboni,Midfielder,USA,7,3,,USA,23,opta:Team:bgkfdckqfqnfbmecbtz03n76d,Gotham FC,GFC,Gotham FC,US,21,1597,1,1,15,0,6,1,31,24,32,1,1,0,0,,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1186,2,38,199,1,323,10,859,,101,633,841,19,15,1597,199,208,328,157,7,289,304,19,156,116,21,15,19,20,619,28,24,32,179,5,97,7,27,6,217,181,50,651,145,1,82,32,0,1,0,True,0,0,0,0,859,0,0.06,32,289,0,59,32,0,True,15,,13,56,1,3,6,8,30,5,9,9,,,,70,22,40,19,10,,,1,4,5,4,2,1,,3,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,nwsl::Football_Season::be274603a2704d7f95d5695efc7f7edc,nwsl::Football_Player::a74c35267e4b4a689431f9d3be7522c6,opta:Player:5ekbwy8vf1l1jzj6txawrg7h1,nwsl::Football_Team::2c1699409ff84c9eb491aeaca3d3edde,Kansas City Current,Débora Cristiane,de Oliveira,Debinha,Midfielder,Brazil,99,3,,BRA,54,opta:Team:agxipc0vk4rtg09amjxv10nx0,KC Current,KC,Kansas City Current,US,19,1660,3,2,39,0,22,2,18,7,20,2,0,0,0,,15,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1126,,11,113,2,314,10,657,1,144,422,624,12,39,1660,161,203,149,120,32,416,263,3,109,86,19,33,4,84,427,100,7,20,219,24,83,61,34,22,230,169,30,454,209,3,136,27,2,1,1,True,0,0,0,0,657,6,0.11,27,416,0,61,27,0,True,12,24,13,45,8,18,11,38,21,,12,17,6,2,9,26,4,19,19,6,2,3,1,17,1,,2,2,1,,2,,,,,,,,,,,,,,,,,,2,,,,1,,,,,,,,,,,
