season,season_id,player_id,provider_id,team_team_id,team_official_name,media_first_name,media_last_name,short_name,role_label,nationality,bib_number,role,display_name,nationality_iso_code,rank_label,team_provider_id,team_short_name,team_acronym_name,team_media_name,team_country_code,games_played,minutes_played,goals,assists,total_scoring_attempts,goal_involvements,on_target_scoring_attempts,total_attacking_assist,tackles_won,fouls_committed,fouls_suffered,total_offside,yellow_cards,red_cards,aerials_won_perc,accurate_pass_percentage,goals_conceded,goals_against_average,corners,goals_free_kick,hit_woodwork,penalty_attempts,penalties_successful,yellow_red_cards,xg,xgefficiency,tackles_won_perc,duels_won_perc,aerial_duels_won_perc,crosses_complete_percentage,total_distance_covered,avg_distance_covered,total_distance_covered_walking,average_distance_covered_walking,total_distance_covered_jogging,average_distance_covered_jogging,total_distance_covered_low_intensity_running,average_distance_covered_low_intensity_running,total_distance_covered_sprinting,average_distance_covered_sprinting,total_distance_covered_high_intensity_running,average_distance_covered_high_intensity_running,sprints,goals_conceded_outside_box,unsuccessful_long_passes,attempts_from_set_pieces,unsuccessful_dribbles,total_clearances,ground_duels_lost,key_passes_attempt_assists,aerial_duels_lost,corners_taken_incl_short_corners,unsuccessful_crosses_corners,times_tackled,putthrough_blocked_distribution_won,unsuccessful_launches,time_played,unsuccessful_corners_into_box,touches,left_foot_goals,successful_passes_opposition_half,offsides,blocks,clean_sheets,total_unsuccessful_passes_excl_crosses_corners,unsuccessful_short_passes,duels,total_tackles,shots_off_target_inc_woodwork,goals_conceded_inside_box,successful_long_passes,goals_from_inside_box,substitute_on,foul_attempted_tackle,penalty_goals_conceded,shots_on_target_inc_goals,successful_dribbles,total_touches_in_opposition_box,successful_crosses_open_play,total_passes,leftside_passes,total_fouls_won,unsuccessful_passes_own_half,successful_lay_offs,total_shots,open_play_passes,ground_duels,rightside_passes,handballs_conceded,interceptions,forward_passes,total_fouls_conceded,appearances,putthrough_blocked_distribution,duels_won,successful_open_play_passes,successful_corners_into_box,recoveries,successful_crosses_corners,tackles_lost,aerial_duels,blocked_shots,successful_passes_own_half,unsuccessful_crosses_open_play,starts,overruns,aerial_duels_won,throw_ins_to_own_player,successful_short_passes,corners_won,duels_lost,substitute_off,index,unsuccessful_passes_opposition_half,backward_passes,ground_duels_won,total_successful_passes_excl_crosses_corners,total_losses_of_possession,home_goals,away_goals,winning_goal,source_category_general,average_speed,top_speed,accurate_pass,accurate_forward_pass,total_pass,cross,assists_average_over_90_minutes,accurate_long_balls,turnover,cross_attempts,long_pass_attempts,long_passes_successful,medium_passes_successful,source_category_passing,throw_ins_to_opposition_player,successful_launches,unsuccessful_lay_offs,headed_goals,total_red_cards,goals_from_outside_box,right_foot_goals,goal_assists,through_balls,straight_red_cards,assists_intentional,foul_won_penalty,saves_made_caught,goal_kicks,catches,gk_successful_distribution,gk_unsuccessful_distribution,saves_made_from_inside_box,saves_made_from_outside_box,saves_made_parried,saves_made,saves,penalty_conceded,long_ball_percentage,total_cleareance,goalkeeper_saves_per_90_min,goalkeeper_saves_per_match,source_category_goalkeeping,penalties_conceded,own_goal_scored,goalkeeper_smother,punches,drops,crosses_not_claimed,penalties_faced,penalties_taken,penalty_goals,clearances_off_the_line,red_cards_2nd_yellow,penalties_off_target,last_man_tackle,second_goal_assists,penalties_saved,saves_from_penalty,other_goals,last_player_tackle,set_pieces_goals
2023,nwsl::Football_Season::e7e78907d0b549aba3282000d7ed5437,nwsl::Football_Player::93ab29167bcd49b1a9d06e29f2cfb3c2,opta:Player:2sylxhwmisg8f763p2t1q934k,nwsl::Football_Team::fb41ef4439dd495098cb6d40415767cc,North Carolina Courage,Hannah,Betfort,H. Betfort,Forward,USA,30,4,,USA,200,opta:Team:b4fbmos00gxtk8qnaqsm392p5,Courage,NC,North Carolina Courage,US,11,479,2,0,13,0,6,0,1,6,7,0,0,0,0,,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,6,4,30,3,12,,4,19,3,1,479,,190,,40,,2,,21,20,70,3,7,7,1,2,7,2,1,6,7,29,1,93,23,7,6,6,13,86,46,19,,1,20,6,11,7,28,65,,22,1,2,24,2,33,4,4,2,12,,71,6,42,4,10,19,31,16,72,65,1,1,0,True,0,0,0,0,93,1,0,1,65,0,2,1,0,True,1,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,nwsl::Football_Season::e7e78907d0b549aba3282000d7ed5437,nwsl::Football_Player::f8682c257fa14a7c862ecccc4b892332,opta:Player:9ifjrfggioh9cmphk85gykzx1,nwsl::Football_Team::c83f2ca05aa84c738b5373f0d2a31b39,Gotham FC,Michelle,Betos,M. Betos,Goalkeeper,USA,33,1,,USA,271,opta:Team:bgkfdckqfqnfbmecbtz03n76d,Gotham FC,GFC,Gotham FC,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,True,0,0,0,0,0,0,0,0,0,0,0,0,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,nwsl::Football_Season::e7e78907d0b549aba3282000d7ed5437,nwsl::Football_Player::ac45fd299e2b4d229273bf5f0f44d696,opta:Player:7thgvx3dppvykp3fxc9zbb845,nwsl::Football_Team::269e825b853f4b43a9d38390aa92bf6e,Chicago Stars,Júlia,Bianchi,Júlia Bianchi,Midfielder,Brazil,5,3,,BRA,44,opta:Team:dzxypx8djih58p668surbi4qm,Chicago Stars,CHI,Chicago Stars,US,19,1334,0,5,10,0,2,5,24,17,22,1,3,0,27,82,34,2.29,58,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,28,1,14,15,77,14,16,58,61,31,20,9,1334,37,995,,242,1,3,4,124,96,176,39,8,30,31,,4,12,1,2,16,8,2,674,162,22,33,9,10,649,154,194,,22,191,17,19,33,83,531,15,120,22,15,22,5,330,11,15,2,6,,519,6,93,3,10,152,127,77,550,244,,,0,True,0,0,0,0,752,2,0.34,31,244,78,59,31,0,True,,2,1,,,,,5,3,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,nwsl::Football_Season::e7e78907d0b549aba3282000d7ed5437,nwsl::Football_Player::48fbfdd7f8004d3cb8bd7ef56db89b4c,opta:Player:9zcl2x3h5b1cb2sf5wuarmwru,nwsl::Football_Team::269e825b853f4b43a9d38390aa92bf6e,Chicago Stars,Camryn,Biegalski,C. Biegalski,Defender,USA,30,2,,USA,230,opta:Team:dzxypx8djih58p668surbi4qm,Chicago Stars,CHI,Chicago Stars,US,9,273,0,0,0,0,0,0,3,5,2,2,0,0,0,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,,4,,18,3,5,,4,9,2,3,273,,93,,18,2,,,18,15,37,6,,2,,,7,1,,,4,3,,47,8,2,6,,,47,28,10,,2,13,5,9,8,14,29,,12,,3,9,1,11,4,2,2,4,1,29,,23,1,10,16,16,10,29,38,,,0,True,0,0,0,0,47,0,0,0,38,0,3,0,0,True,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,nwsl::Football_Season::e7e78907d0b549aba3282000d7ed5437,nwsl::Football_Player::badbf997458d485caabfecfba5bb76f1,opta:Player:8v62hppzsz2yonw60h9910iga,nwsl::Football_Team::269e825b853f4b43a9d38390aa92bf6e,Chicago Stars,Jenna,Bike,J. Bike,Forward,USA,24,4,,USA,173,opta:Team:dzxypx8djih58p668surbi4qm,Chicago Stars,CHI,Chicago Stars,US,16,424,0,0,3,0,0,0,8,7,10,4,2,0,33,73,13,2.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,,9,6,26,5,8,,10,18,10,5,424,,282,,61,4,,,42,32,66,11,3,12,5,,14,5,,,7,15,5,151,61,10,11,,3,148,54,5,1,7,53,7,16,14,32,106,,16,5,3,12,2,53,10,2,1,4,15,104,8,34,3,10,41,32,28,109,85,,,0,True,0,0,0,0,166,5,0,5,85,15,15,5,0,True,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,nwsl::Football_Season::e7e78907d0b549aba3282000d7ed5437,nwsl::Football_Player::84b30914edbb45ddb082f69074fb818a,opta:Player:1yva0f096q2oqk5gz59utr42y,nwsl::Football_Team::96ba7b37bd8544a1a7329183459150ff,Portland Thorns,Bella,Bixby,B. Bixby,Goalkeeper,USA,1,1,,USA,10,opta:Team:446mp88j1vpk9iwui9fiifrp8,Thorns,POR,Portland Thorns,US,21,1890,1,0,1,0,1,0,0,2,3,0,2,0,100,62,30,1.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,203,,,16,2,,,,,,,38,1890,,714,,25,,,6,209,6,11,,,27,108,1,,2,3,1,,1,,539,136,3,94,,1,241,3,82,,,321,2,21,1,9,184,,150,,,8,,305,,21,,8,,222,,2,,10,115,,1,330,211,1,0,0,True,0,0,0,0,539,0,0,108,211,0,311,108,0,True,,15,,,,,1,,,,,,2,187,29,174,68,48,19,15,67,67,1,35,16,0,0,True,1,,1,11,1,1,3,,,,,,,,,,,,
2023,nwsl::Football_Season::e7e78907d0b549aba3282000d7ed5437,nwsl::Football_Player::f3e1a521ef4f4f24bd0ee3fb985ec265,opta:Player:cm6fzm8v38ti0aubu0q4v717t,nwsl::Football_Team::1151140adfc24339ba1c93cb0b6b0238,Seattle Reign,Lynn,Biyendolo,L. Biyendolo,Forward,USA,6,4,,USA,47,opta:Team:bl53jk6zlfe5f583pil7xzwi5,Reign,SEA,Seattle Reign,US,22,1951,8,3,67,0,37,3,32,26,1,5,1,0,68,64,22,1.01,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,26,,26,26,113,25,39,,19,77,40,11,1951,,1205,1,263,5,3,5,242,216,320,55,30,20,21,7,1,14,,37,26,151,4,660,127,1,41,22,67,646,195,152,3,24,208,26,22,69,168,404,,122,4,23,125,21,159,19,21,14,86,16,397,33,152,2,10,220,173,82,418,440,2,6,4,True,0,0,0,0,683,4,0.14,21,440,23,47,21,0,True,2,1,1,,,1,7,3,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,
2023,nwsl::Football_Season::e7e78907d0b549aba3282000d7ed5437,nwsl::Football_Player::3b960ea4fb40463695905d6c8a07383e,opta:Player:24lhpn1z5ikitapll48t1z7kk,nwsl::Football_Team::ac29701756da44a08457762380c10733,Racing Louisville,Jordyn,Bloomer,J. Bloomer,Goalkeeper,USA,24,1,,USA,272,opta:Team:dtucewmt49th1p4selfutmnmc,Racing Lou,LOU,Racing Louisville,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,True,0,0,0,0,0,0,0,0,0,0,0,0,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,nwsl::Football_Season::e7e78907d0b549aba3282000d7ed5437,nwsl::Football_Player::c5ab6add4ef243f8aa8a491ef9861f2a,opta:Player:bk59xw0wl2ou43oapb0opja0a,nwsl::Football_Team::269e825b853f4b43a9d38390aa92bf6e,Chicago Red Stars,Emily,Boyd,E. Boyd,Goalkeeper,USA,21,1,,USA,214,opta:Team:dzxypx8djih58p668surbi4qm,Red Stars,CHI,Chicago Red Stars,USA,2,180,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,27,,,9,,,,,,,,10,180,,96,,7,,,2,29,2,3,,,,19,,,,,,,,,70,9,,16,,,38,,7,,,54,,2,1,3,24,,20,,,3,,34,,2,,3,,22,,,,10,13,,,41,29,,,0,True,0,0,0,0,70,0,0,19,29,0,46,19,0,True,,2,,,,,,,,,,,,18,3,15,7,4,4,1,8,,,,,,,,,,2,5,,,,,,,,,,,,,,,
2023,nwsl::Football_Season::e7e78907d0b549aba3282000d7ed5437,nwsl::Football_Player::49aae4605ea74966a31f96dbe5fcb5ac,opta:Player:f02o5cstwe8wiq79i7mt76k2c,nwsl::Football_Team::ca3f464d6b794a9087d441d75961403f,Houston Dash,Hope,Breslin,H. Breslin,Midfielder,USA,55,3,,USA,273,opta:Team:c3v2ohfuzoqmc8ljm65hi80sj,Dash,HOU,Houston Dash,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,True,0,0,0,0,0,0,0,0,0,0,0,0,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,nwsl::Football_Season::e7e78907d0b549aba3282000d7ed5437,nwsl::Football_Player::22bdee5e6c5840a4891fc6d9abecfbb7,opta:Player:bzk89svsd2os7tv4wsbfaiivo,nwsl::Football_Team::ca3f464d6b794a9087d441d75961403f,Houston Dash,Belle,Briede,B. Briede,Midfielder,USA,19,3,,USA,199,opta:Team:c3v2ohfuzoqmc8ljm65hi80sj,Dash,HOU,Houston Dash,US,7,253,1,0,3,0,3,0,2,2,4,0,0,0,0,,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,,,3,5,1,4,,,3,1,1,253,,128,,37,,1,,24,21,19,2,,7,2,1,5,2,,3,2,8,,96,26,4,8,2,3,94,13,31,,2,24,2,7,2,10,70,,18,,,6,2,35,,2,,2,,70,1,9,2,10,16,15,8,72,31,0,1,0,True,0,0,0,0,96,0,0,2,31,0,5,2,0,True,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,nwsl::Football_Season::e7e78907d0b549aba3282000d7ed5437,nwsl::Football_Player::b0fe6c1df4fc4afeabe923ab23915632,opta:Player:191uogxjdg4uo178qv1544jys,nwsl::Football_Team::ca3f464d6b794a9087d441d75961403f,Houston Dash,Messiah,Bright,M. Bright,Forward,USA,6,4,,USA,133,opta:Team:c3v2ohfuzoqmc8ljm65hi80sj,Dash,HOU,Houston Dash,US,22,1379,6,0,31,0,12,0,14,20,6,11,2,0,0,,18,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,,29,16,86,7,26,1,24,57,20,,1379,1,593,1,109,11,5,,89,88,211,26,19,18,3,6,6,10,3,12,29,81,2,273,57,6,15,14,31,253,147,79,,1,54,20,22,33,99,164,,57,2,12,64,10,77,23,16,3,38,2,181,15,112,14,10,98,83,61,184,229,6,0,2,True,0,0,0,0,273,2,0,3,229,0,4,3,0,True,,,5,2,,,3,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
2023,nwsl::Football_Season::e7e78907d0b549aba3282000d7ed5437,nwsl::Football_Player::38533cb4693048bb8dfce55130bd4eaa,opta:Player:4aix0gos55qf4mdpld547ek7p,nwsl::Football_Team::c31d72afc09f42ee86418633aa41390a,Washington Spirit,Amber Jean,Brooks,A. Brooks,Defender,USA,22,2,,USA,148,opta:Team:f1ks82wpiewyqs6h3oz9v4hzj,Spirit,WAS,Washington Spirit,USA,13,610,0,0,2,0,0,0,1,8,4,0,1,0,0,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,28,,1,14,17,4,4,,5,4,3,10,610,,345,,85,,3,1,72,44,45,6,2,6,19,,7,7,1,,1,6,2,224,66,4,22,,2,222,27,10,,4,119,8,13,6,24,150,,54,2,5,18,2,69,5,6,,14,40,133,,21,3,10,55,29,10,152,102,,,0,True,0,0,0,0,224,2,0,19,102,0,47,19,0,True,17,6,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
2023,nwsl::Football_Season::e7e78907d0b549aba3282000d7ed5437,nwsl::Football_Player::3bc373314f634a4aad24e6ecb5847dde,opta:Player:349m08nptx7matql2hebn5t78,nwsl::Football_Team::1151140adfc24339ba1c93cb0b6b0238,Seattle Reign,Ryanne,Brown,R. Brown,Defender,USA,22,2,,USA,192,opta:Team:bl53jk6zlfe5f583pil7xzwi5,Reign,SEA,Seattle Reign,US,11,334,0,0,0,0,0,0,12,3,5,0,0,0,40,63,3,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,15,,3,9,11,1,6,,9,5,1,6,334,,218,,33,,1,,40,25,40,12,,3,5,,7,,1,,2,3,1,107,29,5,12,,,106,30,6,,6,53,3,11,6,23,66,,27,1,,10,,35,9,4,,4,27,62,2,17,4,10,37,19,19,67,78,,,0,True,0,0,0,0,117,1,0,5,78,10,20,5,0,True,18,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
2023,nwsl::Football_Season::e7e78907d0b549aba3282000d7ed5437,nwsl::Football_Player::0110920699df4ef499d8bf6c5fe078cd,opta:Player:2dm0csdeq7tz6tzs9b3h7vnys,nwsl::Football_Team::ca719042b34443c4bcfe380ca4850eaf,San Diego Wave FC,Lauren Ann,Brzykcy,L. Brzykcy,Goalkeeper,Hungary,17,1,,HUN,274,opta:Team:esvbnzqbyvxp2k570ez7h1a1g,San Diego Wave,SD,San Diego Wave FC,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,True,0,0,0,0,0,0,0,0,0,0,0,0,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,nwsl::Football_Season::e7e78907d0b549aba3282000d7ed5437,nwsl::Football_Player::b5693dcd2cea4a95869dd75c50ec0337,opta:Player:3wv8fvkh6lf02lkinpj30ecfe,nwsl::Football_Team::c3e9513e280b41e5bfbb8230076e8c43,Orlando Pride,Haley,Bugeja,H. Bugeja,Forward,Malta,7,4,,MLT,254,opta:Team:966pdxhsoxaib9qt5083h8uus,Pride,ORL,Orlando Pride,USA,1,23,0,0,0,0,0,0,2,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,,1,1,1,,,1,,,23,,24,,9,,1,,4,4,6,2,,1,1,,1,,,,2,,,15,6,,2,,,15,5,5,,,2,,1,2,4,11,,3,,,1,,2,,,,,,10,,2,,10,2,2,4,11,7,,,0,True,0,0,0,0,15,0,0,1,7,0,1,1,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,nwsl::Football_Season::e7e78907d0b549aba3282000d7ed5437,nwsl::Football_Player::6c1b4516ce30494fa9d533b5df69fe4f,opta:Player:8iblvy7aw7kdghvke6s5gisid,nwsl::Football_Team::c31d72afc09f42ee86418633aa41390a,Washington Spirit,Annaïg,Butel,A. Butel,Defender,France,5,2,,FRA,147,opta:Team:f1ks82wpiewyqs6h3oz9v4hzj,Spirit,WAS,Washington Spirit,US,7,463,0,0,1,0,0,0,5,8,2,0,3,0,0,,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,24,,1,20,17,3,4,,3,3,3,7,463,,338,,67,,4,1,57,33,42,11,1,7,10,,2,3,1,,2,3,2,228,73,2,23,,1,224,32,10,1,9,120,8,7,7,21,168,,38,2,6,10,,106,3,5,,6,26,161,1,21,2,10,37,25,15,171,74,,,0,True,0,0,0,0,228,2,0,10,74,0,34,10,0,True,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,nwsl::Football_Season::e7e78907d0b549aba3282000d7ed5437,nwsl::Football_Player::a508823d48c24d818a9b76c99106c143,opta:Player:53uflfknc5uus7iqw3obp5fx1,nwsl::Football_Team::ca3f464d6b794a9087d441d75961403f,Houston Dash,Jane,Campbell,J. Campbell,Goalkeeper,USA,1,1,,USA,3,opta:Team:c3v2ohfuzoqmc8ljm65hi80sj,Dash,HOU,Houston Dash,US,22,1942,0,0,0,0,0,0,0,0,3,0,0,0,100,61,18,0.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,250,,,19,2,1,,,,,1,73,1942,,900,,56,,,8,262,12,7,,,15,163,,,,2,,,,,669,145,3,122,,,347,5,121,,1,402,,22,2,5,249,,189,,,2,,351,,22,,2,,244,,2,,10,140,1,3,407,265,,,0,True,0,0,0,0,669,0,0,163,265,0,413,163,0,True,,22,,,,,,,,,,,3,188,13,207,78,60,30,19,91,91,0,39,19,0,0,True,,,3,9,1,,3,,,,,,,,,,,,
2023,nwsl::Football_Season::e7e78907d0b549aba3282000d7ed5437,nwsl::Football_Player::d4a20bed054048978363761bf15b6edf,opta:Player:auxh2h28s4f16tb34cnue0bmx,nwsl::Football_Team::1151140adfc24339ba1c93cb0b6b0238,Seattle Reign,Marley Angelina,Canales,M. Canales,Midfielder,USA,13,3,,USA,258,opta:Team:bl53jk6zlfe5f583pil7xzwi5,Reign,SEA,Seattle Reign,US,2,3,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1,1,,,,,1,,,3,,10,,2,,,,1,1,3,,,,,,2,,,,,,,7,1,1,1,,,7,2,4,,,2,,2,,2,6,,1,,,1,,4,,,,1,,6,,1,,10,,,1,6,2,,,0,True,0,0,0,0,7,0,0,0,2,0,0,0,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,nwsl::Football_Season::e7e78907d0b549aba3282000d7ed5437,nwsl::Football_Player::ebadefdb2cd142aa92580387d5fde3b8,opta:Player:en29qfiuu01nsmekoqhycjo45,nwsl::Football_Team::c31d72afc09f42ee86418633aa41390a,Washington Spirit,Gabrielle,Carle,G. Carle,Defender,Canada,14,2,,CAN,64,opta:Team:f1ks82wpiewyqs6h3oz9v4hzj,Spirit,WAS,Washington Spirit,US,22,1899,0,1,2,0,0,1,32,17,10,2,2,0,19,69,27,1.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,62,,12,57,57,12,17,,35,22,12,35,1899,,1044,,192,2,3,3,184,122,142,43,2,24,27,,,7,5,,11,8,6,579,10,10,76,,2,574,121,154,,36,308,17,22,39,68,390,,115,6,11,21,1,209,35,22,1,4,109,368,7,74,5,10,143,107,64,395,318,,,0,True,0,0,0,0,620,6,0.05,27,318,41,89,27,0,True,49,10,,,,,,1,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,nwsl::Football_Season::e7e78907d0b549aba3282000d7ed5437,nwsl::Football_Player::afa88f0c0ec840f38096c040ebe83e08,opta:Player:7wy32l2np787xm3b61zyd79t6,nwsl::Football_Team::ca719042b34443c4bcfe380ca4850eaf,San Diego Wave,Kyra,Carusa,K. Carusa,Forward,Republic of Ireland,19,4,,IRL,213,opta:Team:esvbnzqbyvxp2k570ez7h1a1g,San Diego Wave,SD,San Diego Wave,US,8,344,2,0,7,0,5,0,3,9,4,3,0,0,53,64,1,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,,1,4,19,4,6,,3,7,6,2,344,,135,,28,3,,,26,23,42,3,2,,2,2,4,3,,5,3,23,,71,18,4,8,,7,70,29,23,1,2,17,9,8,10,17,44,,20,,,13,2,17,3,4,,7,,43,1,25,4,10,21,13,10,45,53,0,2,2,True,0,0,0,0,74,0,0,2,53,3,5,2,0,True,,1,,1,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,nwsl::Football_Season::e7e78907d0b549aba3282000d7ed5437,nwsl::Football_Player::021370e22b6846a48f5e988c6f4c9478,opta:Player:bilgoekg6gqwr3qbp6dp0j1zp,nwsl::Football_Team::c3e9513e280b41e5bfbb8230076e8c43,Orlando Pride,Rafaelle Leone,Carvalho Souza,Rafaelle,Defender,Brazil,4,2,,BRA,127,opta:Team:966pdxhsoxaib9qt5083h8uus,Pride,ORL,Orlando Pride,US,7,610,1,0,7,0,4,0,9,6,1,0,1,0,73,80,7,1.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,34,,2,31,12,,6,,,5,3,3,610,,399,,53,,7,2,62,28,50,11,3,7,30,1,,4,1,4,3,11,,305,77,1,26,,7,276,27,93,,11,114,6,7,5,32,221,,50,,2,23,2,190,,7,,17,,213,1,18,1,10,36,21,15,243,71,1,0,1,True,0,0,0,0,305,0,0,30,71,0,64,30,0,True,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,nwsl::Football_Season::e7e78907d0b549aba3282000d7ed5437,nwsl::Football_Player::7b95e77ca5184ed39abbd7481af81fee,opta:Player:dtrm0ji0olk3n01v71m8a5exh,nwsl::Football_Team::ca3f464d6b794a9087d441d75961403f,Houston Dash,Allysha,Chapman,A. Chapman,Defender,Canada,2,2,,CAN,89,opta:Team:c3v2ohfuzoqmc8ljm65hi80sj,Dash,HOU,Houston Dash,US,12,989,0,0,2,0,1,0,21,12,9,0,1,0,27,71,10,0.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,53,,2,20,21,5,16,,6,4,10,18,989,,734,,129,,2,4,142,89,82,26,1,8,23,,1,12,1,1,4,3,1,476,30,9,59,,2,469,60,128,,26,265,12,12,20,45,327,,76,1,5,22,,206,6,11,1,6,108,311,4,37,1,10,89,53,39,334,173,,,0,True,0,0,0,0,483,1,0,23,173,7,76,23,0,True,16,4,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
