season,season_id,player_id,provider_id,team_team_id,team_official_name,media_first_name,media_last_name,short_name,role_label,nationality,bib_number,role,display_name,nationality_iso_code,rank_label,team_provider_id,team_short_name,team_acronym_name,team_media_name,team_country_code,games_played,minutes_played,goals,assists,total_scoring_attempts,goal_involvements,on_target_scoring_attempts,total_attacking_assist,tackles_won,fouls_committed,fouls_suffered,total_offside,yellow_cards,red_cards,aerials_won_perc,accurate_pass_percentage,goals_conceded,goals_against_average,corners,goals_free_kick,hit_woodwork,penalty_attempts,penalties_successful,yellow_red_cards,xg,xgefficiency,tackles_won_perc,duels_won_perc,aerial_duels_won_perc,crosses_complete_percentage,total_distance_covered,avg_distance_covered,total_distance_covered_walking,average_distance_covered_walking,total_distance_covered_jogging,average_distance_covered_jogging,total_distance_covered_low_intensity_running,average_distance_covered_low_intensity_running,total_distance_covered_sprinting,average_distance_covered_sprinting,total_distance_covered_high_intensity_running,average_distance_covered_high_intensity_running,sprints,ground_duels_won,total_fouls_won,duels,recoveries,unsuccessful_dribbles,unsuccessful_long_passes,total_touches_in_opposition_box,penalty_goals_conceded,unsuccessful_crosses_corners,index,offsides,time_played,foul_won_penalty,aerial_duels,putthrough_blocked_distribution_won,total_successful_passes_excl_crosses_corners,substitute_off,shots_on_target_inc_goals,successful_crosses_corners,ground_duels_lost,forward_passes,ground_duels,successful_passes_opposition_half,goals_conceded_inside_box,unsuccessful_short_passes,foul_attempted_tackle,putthrough_blocked_distribution,unsuccessful_passes_opposition_half,total_shots,unsuccessful_passes_own_half,total_losses_of_possession,leftside_passes,unsuccessful_crosses_open_play,substitute_on,successful_crosses_open_play,backward_passes,tackles_lost,successful_short_passes,successful_open_play_passes,open_play_passes,successful_dribbles,shots_off_target_inc_woodwork,successful_lay_offs,total_passes,unsuccessful_launches,total_tackles,aerial_duels_won,starts,appearances,blocked_shots,times_tackled,duels_lost,total_unsuccessful_passes_excl_crosses_corners,aerial_duels_lost,duels_won,rightside_passes,key_passes_attempt_assists,successful_passes_own_half,touches,interceptions,corners_won,total_fouls_conceded,home_goals,away_goals,winning_goal,source_category_general,average_speed,top_speed,accurate_pass,accurate_forward_pass,total_pass,cross,assists_average_over_90_minutes,accurate_long_balls,turnover,cross_attempts,long_pass_attempts,long_passes_successful,medium_passes_successful,source_category_passing,goals_conceded_outside_box,successful_corners_into_box,corners_taken_incl_short_corners,successful_long_passes,unsuccessful_corners_into_box,total_clearances,throw_ins_to_opposition_player,clean_sheets,throw_ins_to_own_player,unsuccessful_lay_offs,through_balls,blocks,successful_launches,right_foot_goals,left_foot_goals,goal_assists,goals_from_inside_box,assists_intentional,handballs_conceded,headed_goals,clearances_off_the_line,own_goal_scored,last_man_tackle,penalties_conceded,attempts_from_set_pieces,saves_made_caught,punches,goalkeeper_smother,saves_made_parried,gk_unsuccessful_distribution,crosses_not_claimed,catches,drops,saves_made,penalties_faced,gk_successful_distribution,saves_made_from_outside_box,saves_made_from_inside_box,penalty_goals,penalties_taken,goals_from_outside_box,set_pieces_goals,penalties_saved,saves_from_penalty,second_goal_assists,goal_kicks,total_red_cards,red_cards_2nd_yellow,other_goals,penalties_off_target,straight_red_cards
2022,nwsl::Football_Season::d1162e7ef3924fa19878d5c182e233bd,nwsl::Football_Player::d1485dcbe6f34e4c9ba927371173260d,opta:Player:4j3kopvvd3iej6p4h9z36giqd,nwsl::Football_Team::c83f2ca05aa84c738b5373f0d2a31b39,Gotham FC,Rose,Lavelle,R. Lavelle,Midfielder,USA,16,3,,USA,59,opta:Team:bgkfdckqfqnfbmecbtz03n76d,Gotham FC,GFC,Gotham FC,US,18,1568,5,1,51,0,26,1,27,14,16,4,1,0,0,,16,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,16,222,141,36,9,91,2,9,10,4,1568,,37,20,515,5,26,4,102,177,185,353,12,120,9,32,110,51,28,288,149,7,,3,161,18,494,499,628,22,25,11,644,4,45,17,18,18,9,69,122,129,20,100,157,25,166,1035,22,4,14,3,2,1,True,0,0,0,0,644,3,0.06,21,288,0,30,21,0,True,4,1,2,21,1,6,,5,1,2,8,1,1,,4,1,4,1,,1,,,,,2,,,,,,,,,,,,,,,1,1,,,,,,,,,,
2022,nwsl::Football_Season::d1162e7ef3924fa19878d5c182e233bd,nwsl::Football_Player::4ed6cc093a1541039bc4faca26af2c3f,opta:Player:b2u61v5d5ft35zscy7b2a6v2t,nwsl::Football_Team::2c1699409ff84c9eb491aeaca3d3edde,Kansas City Current,Claire,Lavogez,C. Lavogez,Midfielder,France,94,3,,FRA,154,opta:Team:agxipc0vk4rtg09amjxv10nx0,KC Current,KC,Kansas City Current,US,10,657,2,1,24,0,18,1,7,12,13,2,1,0,0,,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,13,101,45,17,10,23,,19,10,2,657,1,17,11,148,8,18,7,42,81,84,112,9,69,8,20,85,24,13,150,49,11,2,1,42,10,141,144,221,12,6,1,227,4,17,9,8,10,2,25,50,79,8,51,55,7,43,409,7,8,12,1,1,1,True,0,0,0,0,227,1,0.14,7,150,0,17,7,0,True,1,6,12,7,6,1,,,1,,,,1,2,,1,1,,1,,,,,,2,,,,,,,,,,,,,,,,1,,,,,,,,,,
2022,nwsl::Football_Season::d1162e7ef3924fa19878d5c182e233bd,nwsl::Football_Player::4858150a233349bebb55741b933369d0,opta:Player:e6ik2e3wuno5drtc623947vca,nwsl::Football_Team::c3e9513e280b41e5bfbb8230076e8c43,Orlando Pride,Carrie,Lawrence,C. Lawrence,Defender,USA,12,2,,USA,73,opta:Team:966pdxhsoxaib9qt5083h8uus,Pride,ORL,Orlando Pride,US,14,1114,0,0,2,0,0,0,14,8,9,0,0,0,0,,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,9,59,93,3,78,1,,6,10,,1114,,8,5,425,1,,5,20,249,51,119,20,53,3,11,85,2,52,159,147,4,2,2,45,6,376,399,521,2,2,,556,27,20,3,12,14,1,6,25,131,5,34,115,5,311,717,19,2,8,0,0,0,True,0,0,0,0,556,2,0,49,159,0,127,49,0,True,3,2,2,49,,41,3,2,8,,1,11,6,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
2022,nwsl::Football_Season::d1162e7ef3924fa19878d5c182e233bd,nwsl::Football_Player::cd318859e1064a0f819c39909a40f8e7,opta:Player:ajdrn06n41ykofo4ihp5558t1,nwsl::Football_Team::9587b8ce40624165903b6bc9fd252634,Angel City,Clarisse,Le Bihan,C. Le Bihan,Midfielder,France,29,3,,FRA,72,opta:Team:6hbfgdczbi3yg4sdpqgtu6s,Angel City,LA,Angel City,US,20,1099,0,0,11,0,3,0,15,21,12,1,3,0,0,,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,12,195,115,15,9,24,2,10,10,1,1099,,52,18,423,5,3,6,79,202,143,252,16,126,13,28,108,11,37,217,122,9,10,6,107,23,414,409,543,15,8,7,558,4,38,28,10,20,5,32,103,135,24,92,127,17,177,815,13,7,21,,,0,True,0,0,0,0,558,6,0,9,217,0,18,9,0,True,,,1,9,1,13,2,,3,2,1,1,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,nwsl::Football_Season::d1162e7ef3924fa19878d5c182e233bd,nwsl::Football_Player::4e979e016c024767aa7fc21e21cced19,opta:Player:9bm3miivvxjghhmp18s1gedpl,nwsl::Football_Team::2c1699409ff84c9eb491aeaca3d3edde,Kansas City Current,Taylor Maree,Leach,T. Leach,Defender,USA,24,2,,USA,144,opta:Team:agxipc0vk4rtg09amjxv10nx0,KC Current,KC,Kansas City Current,USA,18,572,0,0,3,0,1,0,1,6,4,1,1,0,0,,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,37,32,,15,4,2,,10,1,572,,18,1,191,3,1,,11,106,19,51,9,40,5,4,27,3,28,63,54,,11,,15,3,179,186,240,,2,,246,8,4,11,7,18,,2,18,55,7,19,71,,140,307,6,,6,0,0,0,True,0,0,0,0,246,0,0,12,63,0,27,12,0,True,,,,12,,25,2,,,,,3,5,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,nwsl::Football_Season::d1162e7ef3924fa19878d5c182e233bd,nwsl::Football_Player::8e0a1b9a4d43469b86adca8d94f57496,opta:Player:4c3ul31a4mf94cclrayr43g7p,nwsl::Football_Team::9587b8ce40624165903b6bc9fd252634,Angel City,Sydney,Leroux,S. Leroux,Forward,USA,2,4,,USA,113,opta:Team:6hbfgdczbi3yg4sdpqgtu6s,Angel City,LA,Angel City,US,20,1500,4,2,38,0,16,2,12,12,18,12,2,0,0,,32,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,18,158,52,10,12,84,,14,20,12,1500,4,76,6,264,4,16,4,34,82,82,182,24,96,6,12,100,38,22,178,60,12,4,4,90,4,250,258,366,14,22,2,372,4,16,50,16,20,10,22,60,108,26,98,140,10,86,606,6,12,12,0,4,2,True,0,0,0,0,372,4,0.12,14,178,0,26,14,0,True,8,,2,14,2,15,2,2,10,2,,,,,4,2,4,2,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,
2022,nwsl::Football_Season::d1162e7ef3924fa19878d5c182e233bd,nwsl::Football_Player::a505f94b288c42c1b3eec0541bd5063e,opta:Player:esz6xzkinz76pk8edmsjwldzo,nwsl::Football_Team::1151140adfc24339ba1c93cb0b6b0238,Seattle Reign,Julia,Lester,J. Lester,Defender,USA,13,2,,USA,44,opta:Team:bl53jk6zlfe5f583pil7xzwi5,Reign,SEA,Seattle Reign,US,20,1554,0,0,2,0,2,0,28,11,7,0,4,0,0,,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,7,101,130,11,47,11,2,8,10,,1554,,14,7,588,1,2,2,37,297,87,170,26,96,5,16,82,2,69,193,189,8,3,2,68,6,563,577,714,9,,,731,25,34,6,17,20,2,18,45,143,8,56,177,5,420,980,23,1,11,,,0,True,0,0,0,0,731,2,0,25,193,0,72,25,0,True,1,,,25,,44,7,4,36,,,7,6,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,nwsl::Football_Season::d1162e7ef3924fa19878d5c182e233bd,nwsl::Football_Player::f6f72f9ad8aa456882f186b05e95380d,opta:Player:6bolncipyfmk2znutkqquvy6t,nwsl::Football_Team::c83f2ca05aa84c738b5373f0d2a31b39,NJ/NY Gotham FC,Gina Loren,Lewandowski,G. Lewandowski,Defender,USA,12,2,,USA,227,opta:Team:bgkfdckqfqnfbmecbtz03n76d,Gotham FC,NJY,NJ/NY Gotham FC,USA,4,100,0,0,1,0,1,0,0,0,1,0,0,0,0,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,5,,4,3,,,10,,100,,3,1,31,1,1,,,8,1,8,2,7,,2,3,1,8,12,15,,3,,1,,29,31,42,,,,42,3,,1,1,4,1,,2,11,2,2,18,,23,55,4,,,0,0,0,True,0,0,0,0,42,0,0,2,12,0,6,2,0,True,1,,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,nwsl::Football_Season::d1162e7ef3924fa19878d5c182e233bd,nwsl::Football_Player::65926eaa2f7f4b17833600561c0ed506,opta:Player:6zm75ruas324c7yrt18ttei8l,nwsl::Football_Team::ca3f464d6b794a9087d441d75961403f,Houston Dash,Katie,Lind,K. Lind,Defender,USA,25,2,,USA,12,opta:Team:c3v2ohfuzoqmc8ljm65hi80sj,Dash,HOU,Houston Dash,US,23,2070,0,0,6,0,1,0,26,9,8,0,1,0,0,,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,8,134,149,,102,19,4,,10,,2070,,61,4,786,,1,,25,402,73,145,28,87,7,10,94,6,95,204,266,,,,80,13,726,753,936,1,5,,975,38,39,38,23,23,,3,48,189,23,86,227,3,641,1240,30,2,9,0,0,0,True,0,0,0,0,975,0,0,60,204,0,162,60,0,True,1,,,60,,105,,6,5,,,15,13,,,,,,,,1,1,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,
2022,nwsl::Football_Season::d1162e7ef3924fa19878d5c182e233bd,nwsl::Football_Player::4816242807f44287857af27ce8b3b8f7,opta:Player:3806ue4qpxyit2ps1ubj3hrkl,nwsl::Football_Team::c3e9513e280b41e5bfbb8230076e8c43,Orlando Pride,Jordyn,Listro,J. Listro,Midfielder,Canada,19,3,,CAN,80,opta:Team:966pdxhsoxaib9qt5083h8uus,Pride,ORL,Orlando Pride,USA,19,1233,0,1,1,0,1,1,22,25,15,0,4,0,0,,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,15,117,96,4,29,3,,1,10,,1233,,7,15,431,2,1,2,55,180,110,140,22,71,16,22,63,1,38,147,137,1,6,2,100,15,418,424,524,3,,2,531,14,37,4,13,19,,20,58,100,3,59,114,4,293,699,9,2,25,0,0,0,True,0,0,0,0,531,2,0.07,13,147,0,42,13,0,True,5,,,13,,13,,3,2,,,1,2,,,1,,1,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,nwsl::Football_Season::d1162e7ef3924fa19878d5c182e233bd,nwsl::Football_Player::fce643adc32e401cb2c1fff845fc016f,opta:Player:5m2ilglr6tlmgs2d4qzk5wno5,nwsl::Football_Team::1151140adfc24339ba1c93cb0b6b0238,Seattle Reign,Kim Alison,Little,K. Little,Midfielder,Scotland,8,3,,SCO,145,opta:Team:bl53jk6zlfe5f583pil7xzwi5,Reign,SEA,Seattle Reign,US,6,495,0,1,6,0,4,1,4,2,6,0,0,0,0,,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,6,50,41,7,7,17,3,5,10,,495,,7,3,206,1,4,3,25,56,43,138,7,31,,7,32,6,11,71,54,2,,,68,2,197,196,234,6,2,8,244,2,6,6,6,6,,21,26,38,1,24,66,8,71,328,5,1,2,0,0,0,True,0,0,0,0,244,0,0.18,9,71,0,16,9,0,True,1,3,7,9,3,1,,,,1,1,,1,,,1,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
2022,nwsl::Football_Season::d1162e7ef3924fa19878d5c182e233bd,nwsl::Football_Player::47d26da5e82941548aeda0a9b8b498e2,opta:Player:hgmi04de6hz7djtq5h9j82l0,nwsl::Football_Team::1151140adfc24339ba1c93cb0b6b0238,Seattle Reign,Kelly Ann,Livingstone,K. Livingstone,Defender,USA,,2,,USA,290,opta:Team:bl53jk6zlfe5f583pil7xzwi5,Reign,SEA,Seattle Reign,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0,0,0,0,0,0,0,0,0,0,0,0,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,nwsl::Football_Season::d1162e7ef3924fa19878d5c182e233bd,nwsl::Football_Player::1084e260eb4a464380aa818f0061c67d,opta:Player:50atlyy40e4sv5d0lbefss5w5,nwsl::Football_Team::2c1699409ff84c9eb491aeaca3d3edde,Kansas City Current,Chloe,Logarzo,C. Logarzo,Midfielder,Australia,66,3,,AUS,291,opta:Team:agxipc0vk4rtg09amjxv10nx0,KC Current,KC,Kansas City Current,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0,0,0,0,0,0,0,0,0,0,0,0,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,nwsl::Football_Season::d1162e7ef3924fa19878d5c182e233bd,nwsl::Football_Player::7cf959e060cf44b9afda98c1b3c893d9,opta:Player:2e8med2swmjdv0uck4hmz4s4q,nwsl::Football_Team::ac29701756da44a08457762380c10733,Racing Louisville,Katie,Lund,K. Lund,Goalkeeper,USA,1,1,,USA,47,opta:Team:dtucewmt49th1p4selfutmnmc,Racing Lou,LOU,Racing Louisville,US,22,1980,0,0,0,0,0,0,0,2,3,0,3,0,0,,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,16,237,,299,,3,,10,,1980,,10,,384,,,,4,487,6,97,34,12,2,,211,,100,316,88,,,,,,221,246,387,,,,695,107,,10,22,22,,1,4,311,,12,120,1,287,927,1,,2,,,0,True,0,0,0,0,695,0,0,163,316,0,462,163,0,True,1,,,163,,21,,6,,,,,46,,,,,,,,,,,1,,6,15,1,25,84,,14,5,112,3,159,48,62,,,,,,,,173,,,,,
2022,nwsl::Football_Season::d1162e7ef3924fa19878d5c182e233bd,nwsl::Football_Player::75dea69f305343a2b59c44bcf763445e,opta:Player:awme1kk0t2w81hc4xcup7k222,nwsl::Football_Team::fb41ef4439dd495098cb6d40415767cc,North Carolina Courage,Tyler,Lussi,T. Lussi,Forward,USA,14,4,,USA,86,opta:Team:b4fbmos00gxtk8qnaqsm392p5,Courage,NC,North Carolina Courage,US,20,1460,0,0,16,0,7,0,33,34,19,2,4,1,0,,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,19,183,106,7,63,20,3,24,10,2,1460,,43,14,294,5,7,7,63,298,140,166,18,150,20,44,163,16,74,339,104,24,4,7,60,19,279,293,505,6,9,,507,30,52,18,16,20,1,14,88,213,25,95,45,8,135,983,46,7,34,,,0,True,0,0,0,0,507,7,0,15,339,0,78,15,0,True,,,,15,,43,42,2,106,,1,8,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,
2022,nwsl::Football_Season::d1162e7ef3924fa19878d5c182e233bd,nwsl::Football_Player::e150ac29f14d4a2c9561e9b7e82cf7fa,opta:Player:en0tkbsirwu9mb2czbwuyr5yh,nwsl::Football_Team::1151140adfc24339ba1c93cb0b6b0238,Seattle Reign,Jimena,López,J. López,Defender,Mexico,6,2,,MEX,172,opta:Team:bl53jk6zlfe5f583pil7xzwi5,Reign,SEA,Seattle Reign,US,7,411,0,0,1,0,1,0,8,5,2,0,2,0,0,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2,50,32,4,20,2,2,8,10,,411,,14,5,106,2,1,,19,93,36,55,5,46,2,12,48,1,26,106,7,6,3,,19,3,101,104,169,4,,,172,12,11,12,4,7,,7,21,66,2,29,53,1,51,311,12,1,5,0,0,0,True,0,0,0,0,172,0,0,5,106,0,25,5,0,True,1,,1,5,1,12,14,1,35,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,nwsl::Football_Season::d1162e7ef3924fa19878d5c182e233bd,nwsl::Football_Player::c7c35bca896849439784a5cdee73a0b1,opta:Player:9wvoeo39cgbelv8ddqin3aaga,nwsl::Football_Team::2c1699409ff84c9eb491aeaca3d3edde,Kansas City Current,Hailie,Mace,H. Mace,Midfielder,USA,4,3,,USA,61,opta:Team:agxipc0vk4rtg09amjxv10nx0,KC Current,KC,Kansas City Current,US,21,1778,4,2,26,0,11,2,35,33,20,1,2,0,0,,26,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,20,222,153,30,42,52,3,48,10,1,1778,,15,29,429,8,11,16,111,257,207,246,25,163,17,56,201,26,52,392,58,44,1,14,117,22,392,409,614,19,15,3,634,16,57,5,20,21,4,52,121,205,10,101,202,22,199,1218,26,16,33,1,3,3,True,0,0,0,0,634,14,0.1,37,392,0,79,37,0,True,1,1,11,37,2,25,54,3,122,,7,1,3,4,,2,2,1,1,,,,,,4,,,,,,,,,,,,,,1,1,2,1,,,1,,,,,,
2022,nwsl::Football_Season::d1162e7ef3924fa19878d5c182e233bd,nwsl::Football_Player::83a63d95bb174112a29d6a1522912eff,opta:Player:5vz9nl1i4heh44k09pke748ut,nwsl::Football_Team::fb41ef4439dd495098cb6d40415767cc,North Carolina Courage,Rikke Marie,Madsen,R. Madsen,Forward,Denmark,17,4,,DNK,217,opta:Team:b4fbmos00gxtk8qnaqsm392p5,Courage,NC,North Carolina Courage,USA,4,123,0,0,0,0,0,0,4,4,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,,20,12,1,3,5,,,10,,123,,2,2,42,1,,,12,13,18,25,,18,3,5,16,,5,29,11,,3,,27,2,42,42,63,,,,63,1,6,,1,4,1,5,14,21,2,6,12,1,17,89,2,,4,0,0,0,True,0,0,0,0,63,0,0,0,29,0,3,0,0,True,,,,,,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,nwsl::Football_Season::d1162e7ef3924fa19878d5c182e233bd,nwsl::Football_Player::144dbd486f6847edb0164f392e656aac,opta:Player:4tnm3hxzav142ow867jwcozkk,nwsl::Football_Team::269e825b853f4b43a9d38390aa92bf6e,Chicago Stars,Taylor,Malham,T. Malham,Midfielder,USA,32,3,,USA,244,opta:Team:dzxypx8djih58p668surbi4qm,Chicago Stars,CHI,Chicago Stars,US,4,43,0,0,1,0,0,0,0,1,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,2,1,1,2,,1,10,,43,,2,,8,,,,2,5,3,4,,3,,,5,1,,7,5,1,4,,2,,8,8,11,,1,,12,,,2,,4,,1,2,4,,3,,1,4,24,1,1,1,,,0,True,0,0,0,0,12,0,0,0,7,0,1,0,0,True,,,,,,,1,,4,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,nwsl::Football_Season::d1162e7ef3924fa19878d5c182e233bd,nwsl::Football_Player::81ad3d0749db446c8f04621a1f7b59d0,opta:Player:8f56sur0f67oo93dgmj4ysahg,nwsl::Football_Team::c31d72afc09f42ee86418633aa41390a,Washington Spirit,Alia,Martin,A. Martin,Defender,USA,24,2,,USA,292,opta:Team:f1ks82wpiewyqs6h3oz9v4hzj,Spirit,WAS,Washington Spirit,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0,0,0,0,0,0,0,0,0,0,0,0,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,nwsl::Football_Season::d1162e7ef3924fa19878d5c182e233bd,nwsl::Football_Player::fdc322f486b94e3a9043aee47c3daf93,opta:Player:aqihfnhadzdmi7i5bjfnphqms,nwsl::Football_Team::c83f2ca05aa84c738b5373f0d2a31b39,Gotham FC,Nealy,Martin,N. Martin,Defender,USA,14,2,,USA,130,opta:Team:bgkfdckqfqnfbmecbtz03n76d,Gotham FC,GFC,Gotham FC,US,11,613,0,0,2,0,1,0,12,10,3,0,2,0,0,,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,3,68,52,4,22,3,2,13,10,,613,,16,7,232,5,1,,29,147,52,93,16,49,8,16,68,2,16,139,84,13,3,,44,6,218,228,299,2,1,,303,9,18,8,8,11,,12,37,71,8,31,28,1,139,498,10,2,10,,,0,True,0,0,0,0,303,0,0,14,139,0,36,14,0,True,,,,14,,14,34,,53,,,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,nwsl::Football_Season::d1162e7ef3924fa19878d5c182e233bd,nwsl::Football_Player::be29bb62a124438cab8fa1bf3ecf4c00,opta:Player:9tgl7yxv14fuik2uvpflzbkr9,nwsl::Football_Team::9587b8ce40624165903b6bc9fd252634,Angel City,Merritt,Mathias,M. Mathias,Defender,USA,12,2,,USA,89,opta:Team:6hbfgdczbi3yg4sdpqgtu6s,Angel City,LA,Angel City,US,19,1079,0,3,6,0,2,3,16,11,11,0,3,0,0,,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,11,111,63,11,43,8,2,34,10,,1079,,15,8,381,5,2,13,49,180,96,184,17,70,8,17,104,6,43,211,220,26,7,9,71,11,356,370,482,9,4,,494,20,27,8,12,19,1,23,56,113,7,55,23,12,210,804,12,7,11,0,0,0,True,0,0,0,0,494,9,0.25,25,211,0,68,25,0,True,2,5,17,25,8,22,22,1,73,,1,5,7,,,3,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,nwsl::Football_Season::d1162e7ef3924fa19878d5c182e233bd,nwsl::Football_Player::bf34255e27f44fa380961950723a9003,opta:Player:7mg3exv2es9mrfso3g6bgu2mt,nwsl::Football_Team::269e825b853f4b43a9d38390aa92bf6e,Chicago Stars FC,Alyssa,Mautz,A. Mautz,Midfielder,USA,4,3,,USA,220,opta:Team:dzxypx8djih58p668surbi4qm,Chicago Stars,CHI,Chicago Stars FC,US,8,196,0,0,1,0,1,0,3,3,2,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,26,12,,7,6,1,4,10,,196,,10,4,41,1,1,3,8,30,16,28,1,12,1,5,10,1,13,36,6,1,7,3,16,3,39,41,60,,,,60,6,6,3,1,8,1,4,15,19,7,11,8,2,16,115,5,2,3,0,0,0,True,0,0,0,0,60,3,0,2,36,0,9,2,0,True,,,2,2,2,1,1,,9,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,nwsl::Football_Season::d1162e7ef3924fa19878d5c182e233bd,nwsl::Football_Player::316ed7e7e2a243949a4ab1ca573e2972,opta:Player:9tsvck33mdt24svja4clmf2tw,nwsl::Football_Team::269e825b853f4b43a9d38390aa92bf6e,Chicago Red Stars,Addison Taylor,McCain,A. McCain,Midfielder,USA,13,3,,USA,198,opta:Team:dzxypx8djih58p668surbi4qm,Red Stars,CHI,Chicago Red Stars,USA,10,231,0,0,3,0,2,0,3,4,0,0,0,0,0,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,,47,15,6,4,11,,1,10,,231,,18,5,61,3,2,,20,22,29,36,5,24,1,11,23,3,6,59,9,1,7,,34,4,60,60,88,2,1,5,89,,7,10,3,10,,13,28,28,8,19,24,,25,152,1,1,4,0,0,0,True,0,0,0,0,89,0,0,1,59,0,5,1,0,True,,,,1,,2,,,1,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
