season,season_id,player_id,provider_id,team_team_id,team_official_name,media_first_name,media_last_name,short_name,role_label,nationality,bib_number,role,display_name,nationality_iso_code,rank_label,team_provider_id,team_short_name,team_acronym_name,team_media_name,team_country_code,games_played,minutes_played,goals,assists,total_scoring_attempts,goal_involvements,on_target_scoring_attempts,total_attacking_assist,tackles_won,fouls_committed,fouls_suffered,total_offside,yellow_cards,red_cards,aerials_won_perc,accurate_pass_percentage,goals_conceded,goals_against_average,corners,goals_free_kick,hit_woodwork,penalty_attempts,penalties_successful,yellow_red_cards,xg,xgefficiency,tackles_won_perc,duels_won_perc,aerial_duels_won_perc,crosses_complete_percentage,total_distance_covered,avg_distance_covered,total_distance_covered_walking,average_distance_covered_walking,total_distance_covered_jogging,average_distance_covered_jogging,total_distance_covered_low_intensity_running,average_distance_covered_low_intensity_running,total_distance_covered_sprinting,average_distance_covered_sprinting,total_distance_covered_high_intensity_running,average_distance_covered_high_intensity_running,sprints,unsuccessful_crosses_open_play,offsides,time_played,throw_ins_to_own_player,substitute_on,successful_lay_offs,successful_launches,right_foot_goals,open_play_passes,corners_won,backward_passes,successful_crosses_corners,successful_passes_opposition_half,unsuccessful_long_passes,putthrough_blocked_distribution_won,shots_off_target_inc_woodwork,goals_conceded_outside_box,aerial_duels_lost,total_losses_of_possession,successful_passes_own_half,total_tackles,unsuccessful_short_passes,total_passes,substitute_off,total_fouls_conceded,successful_dribbles,successful_short_passes,goals_conceded_inside_box,total_shots,total_unsuccessful_passes_excl_crosses_corners,rightside_passes,key_passes_attempt_assists,unsuccessful_passes_opposition_half,blocked_shots,throw_ins_to_opposition_player,recoveries,starts,putthrough_blocked_distribution,unsuccessful_passes_own_half,touches,corners_taken_incl_short_corners,appearances,foul_attempted_tackle,ground_duels,goals_from_outside_box,forward_passes,total_touches_in_opposition_box,index,duels_won,shots_on_target_inc_goals,successful_long_passes,successful_crosses_open_play,total_fouls_won,aerial_duels_won,unsuccessful_dribbles,duels,total_clearances,unsuccessful_crosses_corners,unsuccessful_corners_into_box,handballs_conceded,ground_duels_lost,leftside_passes,goals_from_inside_box,successful_open_play_passes,total_successful_passes_excl_crosses_corners,aerial_duels,unsuccessful_lay_offs,duels_lost,tackles_lost,interceptions,ground_duels_won,source_category_general,average_speed,top_speed,accurate_pass,accurate_forward_pass,total_pass,cross,assists_average_over_90_minutes,accurate_long_balls,turnover,cross_attempts,long_pass_attempts,long_passes_successful,medium_passes_successful,source_category_passing,gk_successful_distribution,unsuccessful_launches,set_pieces_goals,successful_corners_into_box,blocks,attempts_from_set_pieces,gk_unsuccessful_distribution,penalties_taken,clean_sheets,penalty_goals,penalties_conceded,own_goal_scored,clearances_off_the_line,through_balls,left_foot_goals,assists_intentional,goal_assists,headed_goals,last_man_tackle,saves_made,punches,catches,saves_made_from_outside_box,saves_made_parried,saves_made_from_inside_box,penalties_faced,saves_made_caught,crosses_not_claimed,goalkeeper_smother,drops,penalties_saved,saves_from_penalty,total_red_cards,red_cards_2nd_yellow,foul_won_penalty,other_goals,penalties_off_target,straight_red_cards
2016,nwsl::Football_Season::d2c9690effda46f698b046887407d1e7,nwsl::Football_Player::7994f7aa7901470e80101ce640489d75,opta:Player:cwbb25jxfhfr91uky231lu02d,nwsl::Football_Team::f293999870b84052be7faf214317b3e9,Western New York Flash,Lady Patricia,Andrade Rodríguez,L. Andrade,Forward,Colombia,98,4,,COL,178,opta:Team:1e01hujrb8e4teqkouqsi6qqc,Flash,WNY,Western New York Flash,US,2,52,0,0,0,0,0,0,0,2,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,52,,2,,,,14,1,2,,8,,,,,,15,,,6,14,,2,,8,,,6,2,1,6,,1,,,,,25,,2,1,6,,5,3,10,1,,,,,1,,7,,,,1,6,5,,8,8,1,,6,,1,,True,0,0,0,0,14,0,0,0,15,0,0,0,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,nwsl::Football_Season::d2c9690effda46f698b046887407d1e7,nwsl::Football_Player::0471a52a3edd46ccaf55d51c44c8fe8a,opta:Player:cdpu742jlz7ksnxyueebiqwgl,nwsl::Football_Team::f293999870b84052be7faf214317b3e9,Western New York Flash,Halimatu,Ayinde,H. Ayinde,Midfielder,Nigeria,0,3,,NGA,183,opta:Team:1e01hujrb8e4teqkouqsi6qqc,Flash,WNY,Western New York Flash,US,1,45,0,0,1,0,0,0,1,1,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,45,,,,,,7,,1,,2,2,,1,,,4,2,1,1,7,1,1,,4,1,1,3,1,,2,,,1,1,,1,13,,1,1,4,,3,1,10,1,,,,,,1,4,,,,,3,2,,4,4,,,3,,2,1,True,0,0,0,0,7,0,0,0,4,0,2,0,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,nwsl::Football_Season::d2c9690effda46f698b046887407d1e7,nwsl::Football_Player::6e446237f3374a319e49d075217bd799,opta:Player:5qvgs8yefgkayj9yt1kidkcfd,nwsl::Football_Team::c31d72afc09f42ee86418633aa41390a,Washington Spirit,Estefanía,Banini,E. Banini,Midfielder,Argentina,26,3,,ARG,67,opta:Team:f1ks82wpiewyqs6h3oz9v4hzj,Spirit,WAS,Washington Spirit,USA,15,1054,5,1,20,0,12,1,20,4,16,0,0,0,0,,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,,1054,10,4,7,,5,445,8,105,4,234,10,10,8,3,4,195,108,26,101,449,6,4,5,332,6,20,111,108,17,108,8,2,64,11,22,17,647,,15,,93,1,160,37,10,47,12,6,4,16,,4,97,1,14,,1,46,76,4,335,338,4,,50,6,7,47,True,0,0,0,0,449,4,0.09,6,195,0,16,6,0,True,,3,,,,,,,1,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,
2016,nwsl::Football_Season::d2c9690effda46f698b046887407d1e7,nwsl::Football_Player::4e3e0c90f6d84e75ae44f0ed0c6cbe7f,opta:Player:5fkw18yxmk3wccr46kjtoz5xx,nwsl::Football_Team::c3e9513e280b41e5bfbb8230076e8c43,Orlando Pride,Poliana,Barbosa Medeiros,Poliana,Defender,Brazil,19,2,,BRA,30,opta:Team:966pdxhsoxaib9qt5083h8uus,Pride,ORL,Orlando Pride,USA,15,1324,1,0,12,0,7,0,20,11,6,2,1,0,0,,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2,1324,95,,1,2,1,634,7,86,10,218,44,11,5,4,14,296,247,24,144,643,1,11,15,435,16,12,188,26,10,162,2,38,70,15,17,47,1025,2,15,8,94,,320,25,10,57,7,20,9,6,13,2,121,38,21,1,2,50,211,1,448,455,27,,64,4,30,44,True,0,0,0,0,643,9,0,20,296,0,64,20,0,True,,16,,1,3,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
2016,nwsl::Football_Season::d2c9690effda46f698b046887407d1e7,nwsl::Football_Player::5ae4cbaf5a2f45eaa9c280ff2b6cec7f,opta:Player:7lt9nze7e2mk2hlp9dkvabkyd,nwsl::Football_Team::1151140adfc24339ba1c93cb0b6b0238,Seattle Reign,Lauren,Barnes,L. Barnes,Defender,USA,3,2,,USA,3,opta:Team:bl53jk6zlfe5f583pil7xzwi5,Reign,SEA,Seattle Reign,US,20,1776,1,2,5,0,3,2,26,10,14,0,1,0,0,,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,1776,117,,1,12,,1068,5,135,16,280,87,12,2,2,11,298,645,30,111,1107,1,10,8,816,19,5,198,400,12,185,1,28,69,20,22,60,1541,44,20,4,81,1,477,6,10,70,3,93,2,14,18,,110,59,47,29,1,29,95,,873,909,29,,40,4,36,52,True,0,0,0,0,1107,2,0.1,93,298,0,180,93,0,True,,32,1,13,13,2,,,7,,,,1,,1,2,2,,,,,,,,,,,,,,,,,,,,,
2016,nwsl::Football_Season::d2c9690effda46f698b046887407d1e7,nwsl::Football_Player::fbfe7392b0744bb6a8d7826010fe0a6e,opta:Player:1vm9mztp9ro7cnp6boinc7phx,nwsl::Football_Team::c31d72afc09f42ee86418633aa41390a,Washington Spirit,Nicole,Barnhart,N. Barnhart,Goalkeeper,USA,28,1,,USA,41,opta:Team:f1ks82wpiewyqs6h3oz9v4hzj,Spirit,WAS,Washington Spirit,US,20,1800,0,0,0,0,0,0,0,0,3,0,0,0,0,,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1800,2,,,29,,288,,,,19,164,,,4,,184,359,,12,554,,,1,310,16,,176,111,1,92,,,237,20,,84,828,,20,,3,,323,,10,4,,68,,3,1,,4,17,,,,,120,,235,378,1,,,,,3,True,0,0,0,0,554,0,0,68,184,0,232,68,0,True,221,59,,,2,,65,,6,,,,,,,,,,,78,4,38,41,29,37,2,20,,,2,,,,,,,,
2016,nwsl::Football_Season::d2c9690effda46f698b046887407d1e7,nwsl::Football_Player::9818a5d3feaf4d84b2459674d1b87053,opta:Player:31w4d2rfs794jmbroz1yztwid,nwsl::Football_Team::c3e9513e280b41e5bfbb8230076e8c43,Orlando Pride,Josee,Belanger,J. Belanger,Defender,Canada,9,2,,CAN,70,opta:Team:966pdxhsoxaib9qt5083h8uus,Pride,ORL,Orlando Pride,USA,14,1082,0,0,3,0,1,0,13,12,13,1,2,0,0,,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,1082,65,,3,3,,422,5,51,5,138,27,8,2,6,5,197,186,19,84,430,6,12,5,290,9,3,111,31,11,84,,37,55,14,15,36,694,,14,9,82,,182,7,10,38,1,29,5,13,2,6,89,22,9,,2,46,166,,312,319,7,,51,6,23,36,True,0,0,0,0,430,5,0,29,197,0,56,29,0,True,1,4,,,1,,,,2,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
2016,nwsl::Football_Season::d2c9690effda46f698b046887407d1e7,nwsl::Football_Player::d1bddbacbec54d86b8495442e2158e67,opta:Player:19oiwrbcmu0aowhvmfdzq1wix,nwsl::Football_Team::c31d72afc09f42ee86418633aa41390a,Washington Spirit,McKenzie,Berryhill,M. Berryhill,Defender,USA,18,2,,USA,158,opta:Team:f1ks82wpiewyqs6h3oz9v4hzj,Spirit,WAS,Washington Spirit,USA,5,182,0,0,0,0,0,0,3,1,1,0,0,0,0,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,182,11,3,,,,54,,9,1,22,3,2,,,3,24,20,3,10,54,2,1,,38,3,,13,12,3,13,1,1,4,2,4,3,97,,5,,8,,31,2,10,4,,3,1,1,,,11,6,3,,,4,2,,41,41,3,,7,,4,4,True,0,0,0,0,54,1,0,3,24,0,6,3,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,nwsl::Football_Season::d2c9690effda46f698b046887407d1e7,nwsl::Football_Player::f8682c257fa14a7c862ecccc4b892332,opta:Player:9ifjrfggioh9cmphk85gykzx1,nwsl::Football_Team::c83f2ca05aa84c738b5373f0d2a31b39,Gotham FC,Michelle,Betos,M. Betos,Goalkeeper,USA,33,1,,USA,48,opta:Team:bgkfdckqfqnfbmecbtz03n76d,Gotham FC,GFC,Gotham FC,US,15,1380,0,0,0,0,0,0,1,0,3,0,1,0,0,,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1380,1,,,45,,257,1,,,43,207,,,2,2,214,279,1,4,533,,,,202,18,,211,55,1,125,,1,179,15,1,86,683,,15,,5,,366,,10,10,,120,,3,5,,12,19,,,,,112,,197,322,7,,2,,1,5,True,0,0,0,0,533,0,0,120,214,0,327,120,0,True,125,75,,,,,53,,4,,,,,,,,,,,51,13,30,16,18,35,1,7,3,1,,1,1,,,,,,
2016,nwsl::Football_Season::d2c9690effda46f698b046887407d1e7,nwsl::Football_Player::f3e1a521ef4f4f24bd0ee3fb985ec265,opta:Player:cm6fzm8v38ti0aubu0q4v717t,nwsl::Football_Team::1151140adfc24339ba1c93cb0b6b0238,Seattle Reign,Lynn,Biyendolo,L. Biyendolo,Forward,USA,6,4,,USA,79,opta:Team:bl53jk6zlfe5f583pil7xzwi5,Reign,SEA,Seattle Reign,US,21,1911,14,6,82,0,43,6,24,16,7,18,0,0,0,,28,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,18,1911,2,,9,,6,360,21,89,16,193,18,25,39,7,22,314,51,26,128,374,5,16,18,219,21,82,146,112,29,176,7,3,58,21,33,18,761,,21,8,118,1,107,156,10,88,43,9,16,7,38,4,178,5,48,,2,68,66,13,217,228,60,1,90,2,12,50,True,0,0,0,0,374,16,0.28,9,314,0,27,9,0,True,,6,,,1,,,,3,,,,,1,7,4,6,1,,,,,,,,,,,,,,,,,,,,
2016,nwsl::Football_Season::d2c9690effda46f698b046887407d1e7,nwsl::Football_Player::695ab088a8604af487b49740a9a3c99b,opta:Player:ao9cgwud5le6r07itko3j4y51,nwsl::Football_Team::96ba7b37bd8544a1a7329183459150ff,Portland Thorns,Celeste Anais,Boureille,C. Boureille,Midfielder,USA,30,3,,USA,131,opta:Team:446mp88j1vpk9iwui9fiifrp8,Thorns,POR,Portland Thorns,USA,6,466,0,0,3,0,0,0,13,4,6,0,0,0,0,,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,466,,1,1,2,,147,2,30,,43,8,4,3,,8,72,56,16,43,150,,4,2,84,7,3,51,21,5,40,3,1,24,5,7,13,238,,6,3,42,,59,8,10,31,,15,,6,9,1,59,14,2,,,20,40,,96,99,17,,28,3,9,22,True,0,0,0,0,150,0,0,15,72,0,23,15,0,True,,3,,,1,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,nwsl::Football_Season::d2c9690effda46f698b046887407d1e7,nwsl::Football_Player::e35ee65c01f94e0fa3ad0ad3d5342c33,opta:Player:5t6ujdg0odfqottj04lov0pnt,nwsl::Football_Team::ca3f464d6b794a9087d441d75961403f,Houston Dash,Bianca,Brinson,B. Brinson,Forward,USA,35,4,,USA,187,opta:Team:c3v2ohfuzoqmc8ljm65hi80sj,Dash,HOU,Houston Dash,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0,0,0,0,0,0,0,0,0,0,0,0,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,nwsl::Football_Season::d2c9690effda46f698b046887407d1e7,nwsl::Football_Player::38533cb4693048bb8dfce55130bd4eaa,opta:Player:4aix0gos55qf4mdpld547ek7p,nwsl::Football_Team::c31d72afc09f42ee86418633aa41390a,Washington Spirit,Amber Jean,Brooks,A. Brooks,Defender,USA,22,2,,USA,53,opta:Team:f1ks82wpiewyqs6h3oz9v4hzj,Spirit,WAS,Washington Spirit,USA,19,1085,1,0,11,0,2,0,25,20,8,0,1,0,0,,22,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,1085,2,8,1,1,1,469,3,59,,135,49,6,9,4,14,180,202,32,103,489,1,20,1,316,18,11,152,119,7,111,4,,53,11,15,45,621,1,19,15,69,,208,14,10,62,2,21,,8,25,,108,8,4,1,1,32,103,1,325,337,39,,46,7,15,37,True,0,0,0,0,489,0,0,21,180,0,70,21,0,True,1,15,,,3,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
2016,nwsl::Football_Season::d2c9690effda46f698b046887407d1e7,nwsl::Football_Player::d4a26ebadbf9487caa3ea457446b5fbf,opta:Player:907w96ehd7agf81d37l0jb2l1,nwsl::Football_Team::ca3f464d6b794a9087d441d75961403f,Houston Dash,Ellie,Brush,E. Brush,Defender,Australia,24,2,,AUS,42,opta:Team:c3v2ohfuzoqmc8ljm65hi80sj,Dash,HOU,Houston Dash,US,15,1336,0,0,2,0,0,0,7,11,6,0,4,0,0,,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1336,4,,,5,,531,,44,1,100,38,2,2,5,10,129,337,10,78,552,2,11,1,401,15,2,116,74,,63,2,1,43,15,8,54,666,1,15,10,37,,261,3,10,23,,35,1,6,6,,53,31,1,1,,20,173,,418,436,16,,30,3,20,17,True,0,0,0,0,552,1,0,35,129,0,73,35,0,True,,13,,,10,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,nwsl::Football_Season::d2c9690effda46f698b046887407d1e7,nwsl::Football_Player::a8ea77a5fc634252b1a4dd4eca5a018d,opta:Player:9ov9x5gap2t34kv8clhwjqvh1,nwsl::Football_Team::96ba7b37bd8544a1a7329183459150ff,Portland Thorns,Dagný,Brynjarsdóttir,D. Brynjarsdóttir,Midfielder,Iceland,11,3,,ISL,81,opta:Team:446mp88j1vpk9iwui9fiifrp8,Thorns,POR,Portland Thorns,USA,18,1122,5,1,12,0,9,1,29,27,5,3,2,0,0,,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,1122,3,6,2,,2,349,6,69,2,123,17,14,3,1,33,200,84,36,134,356,5,27,1,197,10,12,151,52,7,132,1,2,28,12,21,28,525,1,18,20,88,1,164,36,10,72,9,8,2,5,30,1,151,11,9,,,46,71,4,198,205,63,,79,7,13,42,True,0,0,0,0,356,2,0.08,8,200,0,25,8,0,True,,4,,,1,,,,3,,,,,1,1,,1,2,,,,,,,,,,,,,,,,,,,,
2016,nwsl::Football_Season::d2c9690effda46f698b046887407d1e7,nwsl::Football_Player::e4edda8ff680432b9ea117e4b72f1fcf,opta:Player:3af0rvh09dkp9oofg5nqyh39x,nwsl::Football_Team::73ef53968527477284cdd9823cb9d5b4,FC Kansas City,Jen,Buczkowski,J. Buczkowski,Midfielder,USA,6,3,,USA,123,opta:Team:84o73tduvg052h5xf8fp1kfpe,Kansas,KC,FC Kansas City,USA,5,426,0,0,2,0,1,0,12,9,3,0,0,0,0,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,426,1,,,,,187,2,27,1,68,4,2,1,,6,65,67,13,50,188,3,9,1,126,5,2,54,45,3,30,2,2,21,5,6,26,235,,5,4,27,,75,2,10,18,1,8,1,3,1,,34,2,2,,1,10,41,,133,134,7,,16,1,4,17,True,0,0,0,0,188,1,0,8,65,0,12,8,0,True,,,,,2,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,nwsl::Football_Season::d2c9690effda46f698b046887407d1e7,nwsl::Football_Player::a01169117e014aaf8ec00b2541159562,opta:Player:7l1cgwegu2530j63g6fi4hfit,nwsl::Football_Team::1151140adfc24339ba1c93cb0b6b0238,Seattle Reign,Elli Kayla,Burris,E. Burris,Defender,USA,7,2,,USA,38,opta:Team:bl53jk6zlfe5f583pil7xzwi5,Reign,SEA,Seattle Reign,US,16,1284,0,0,1,0,0,0,24,8,9,1,2,0,0,,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,1284,120,2,1,4,,557,2,115,2,216,33,14,1,,3,262,198,26,114,559,4,8,6,394,13,1,147,44,7,120,,53,56,14,30,39,907,,16,5,77,,247,6,10,47,,18,2,9,8,2,88,20,12,,,38,153,,411,412,11,,41,2,20,39,True,0,0,0,0,559,2,0,18,262,0,51,18,0,True,,10,,,3,,,,6,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,
2016,nwsl::Football_Season::d2c9690effda46f698b046887407d1e7,nwsl::Football_Player::e87240b310fc4c49a79a1721f7e1e2ee,opta:Player:8ur8q505ikdm55y08e133mx9l,nwsl::Football_Team::ca3f464d6b794a9087d441d75961403f,Houston Dash,Haley,Carter,H. Carter,Goalkeeper,USA,29,1,,USA,188,opta:Team:c3v2ohfuzoqmc8ljm65hi80sj,Dash,HOU,Houston Dash,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0,0,0,0,0,0,0,0,0,0,0,0,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,nwsl::Football_Season::d2c9690effda46f698b046887407d1e7,nwsl::Football_Player::83f99f2c46c14a8384ecad9afafdad7e,opta:Player:1jwakuzf2yycl57dcsy3y7e21,nwsl::Football_Team::c83f2ca05aa84c738b5373f0d2a31b39,NJ/NY Gotham FC,Caroline,Casey,C. Casey,Goalkeeper,USA,27,1,,USA,96,opta:Team:bgkfdckqfqnfbmecbtz03n76d,Gotham FC,NJY,NJ/NY Gotham FC,USA,10,860,0,0,0,0,0,0,0,0,0,0,0,0,0,,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,860,,1,,35,,152,,,,24,119,,,3,1,131,150,,8,301,,,,84,11,,127,28,,47,,,108,9,,80,373,,10,,,,222,,10,1,,90,,,1,,2,6,,,,,51,,106,174,2,,1,,,,True,0,0,0,0,301,0,0,90,131,0,209,90,0,True,65,52,,,,,48,,2,,,,,,,,,,,26,2,14,11,14,15,1,2,,,1,,,,,,,,
2016,nwsl::Football_Season::d2c9690effda46f698b046887407d1e7,nwsl::Football_Player::376f92a566f447cab876929480f1db7d,opta:Player:e3fa1ou90dirp8yjjterhrs9h,nwsl::Football_Team::96ba7b37bd8544a1a7329183459150ff,Portland Thorns,Steph,Catley,S. Catley,Defender,Australia,4,2,,AUS,75,opta:Team:446mp88j1vpk9iwui9fiifrp8,Thorns,POR,Portland Thorns,USA,11,990,1,1,7,0,3,1,13,9,10,1,0,0,0,,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,990,119,,,,,373,8,71,17,133,39,6,4,4,4,231,148,17,88,391,,9,4,254,7,7,127,133,15,129,,43,42,11,17,35,730,27,11,5,53,1,169,8,10,40,3,10,8,10,9,4,66,18,37,16,2,22,18,,250,264,13,,26,4,21,31,True,0,0,0,0,391,8,0.09,10,231,0,49,10,0,True,,9,1,6,2,3,,,4,,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,
2016,nwsl::Football_Season::d2c9690effda46f698b046887407d1e7,nwsl::Football_Player::bb49de2ba5db4f6e8ef4ace9bfdd0386,opta:Player:479w7uwn18x7ciwkoqukstmtx,nwsl::Football_Team::ca3f464d6b794a9087d441d75961403f,Houston Dash,Andressa,Cavalari Machry,Andressinha,Midfielder,Brazil,2,3,,BRA,21,opta:Team:c3v2ohfuzoqmc8ljm65hi80sj,Dash,HOU,Houston Dash,US,15,1297,1,1,19,0,8,1,20,12,24,1,1,0,0,,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1297,8,,5,4,1,706,8,113,15,307,57,6,11,4,13,244,289,24,100,738,3,12,7,500,17,19,157,201,28,159,8,1,87,15,13,34,979,37,15,11,97,1,266,4,10,58,8,81,3,24,4,2,114,5,36,22,,43,158,,555,581,17,,56,4,18,54,True,0,0,0,0,738,3,0.07,81,244,0,138,81,0,True,,3,,12,1,1,,,1,,,1,,7,,,1,,,,,,,,,,,,,,,,,,,,,
2016,nwsl::Football_Season::d2c9690effda46f698b046887407d1e7,nwsl::Football_Player::74b3827a72c04e62905430e6c007e835,opta:Player:15ueea8j21zale5d23rifkct1,nwsl::Football_Team::f293999870b84052be7faf214317b3e9,Western New York Flash,Janice,Cayman,J. Cayman,Defender,Belgium,20,2,,BEL,168,opta:Team:1e01hujrb8e4teqkouqsi6qqc,Flash,WNY,Western New York Flash,USA,3,96,0,0,2,0,1,0,2,1,4,0,1,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,96,1,2,,,,32,1,1,1,15,1,2,1,,4,19,7,3,10,32,1,1,1,20,1,2,11,6,1,13,1,,8,1,3,1,61,1,3,,10,,21,3,10,10,1,1,1,4,2,,16,1,3,1,,2,4,,21,21,6,,6,1,3,8,True,0,0,0,0,32,1,0,1,19,0,2,1,0,True,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,nwsl::Football_Season::d2c9690effda46f698b046887407d1e7,nwsl::Football_Player::7b95e77ca5184ed39abbd7481af81fee,opta:Player:dtrm0ji0olk3n01v71m8a5exh,nwsl::Football_Team::ca3f464d6b794a9087d441d75961403f,Houston Dash,Allysha,Chapman,A. Chapman,Defender,Canada,2,2,,CAN,101,opta:Team:c3v2ohfuzoqmc8ljm65hi80sj,Dash,HOU,Houston Dash,US,9,711,0,0,2,0,1,0,14,6,9,0,1,0,0,,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,,711,85,1,,,,272,3,33,1,88,22,3,1,3,5,162,95,15,73,277,2,6,3,168,6,2,95,87,3,67,,27,30,8,15,43,513,,9,6,48,,146,3,10,30,1,14,1,9,3,,56,22,15,,,21,11,,177,182,8,,26,1,13,27,True,0,0,0,0,277,1,0,14,162,0,36,14,0,True,,5,,,2,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
2016,nwsl::Football_Season::d2c9690effda46f698b046887407d1e7,nwsl::Football_Player::d65ed4d1d2174e0685e4611bf8a53fb1,opta:Player:8afh2r8b4pfyp4air03pv9tk9,nwsl::Football_Team::c31d72afc09f42ee86418633aa41390a,Washington Spirit,Whitney,Church,W. Church,Defender,USA,5,2,,USA,85,opta:Team:f1ks82wpiewyqs6h3oz9v4hzj,Spirit,WAS,Washington Spirit,USA,13,852,0,0,0,0,0,0,6,4,6,0,0,0,0,,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,852,34,4,,4,,327,,38,3,78,13,3,,3,11,86,187,8,59,334,2,4,,247,10,,72,87,2,33,,7,24,9,8,41,446,,13,2,26,,138,4,10,24,,15,3,6,11,,48,23,2,,,13,71,,257,262,22,,24,2,11,13,True,0,0,0,0,334,3,0,15,86,0,28,15,0,True,,8,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
