season,season_id,player_id,provider_id,team_team_id,team_official_name,media_first_name,media_last_name,short_name,role_label,nationality,bib_number,role,display_name,nationality_iso_code,rank_label,team_provider_id,team_short_name,team_acronym_name,team_media_name,team_country_code,games_played,minutes_played,goals,assists,total_scoring_attempts,goal_involvements,on_target_scoring_attempts,total_attacking_assist,tackles_won,fouls_committed,fouls_suffered,total_offside,yellow_cards,red_cards,aerials_won_perc,accurate_pass_percentage,goals_conceded,goals_against_average,corners,goals_free_kick,hit_woodwork,penalty_attempts,penalties_successful,yellow_red_cards,xg,xgefficiency,tackles_won_perc,duels_won_perc,aerial_duels_won_perc,crosses_complete_percentage,total_distance_covered,avg_distance_covered,total_distance_covered_walking,average_distance_covered_walking,total_distance_covered_jogging,average_distance_covered_jogging,total_distance_covered_low_intensity_running,average_distance_covered_low_intensity_running,total_distance_covered_sprinting,average_distance_covered_sprinting,total_distance_covered_high_intensity_running,average_distance_covered_high_intensity_running,sprints,unsuccessful_crosses_open_play,offsides,time_played,throw_ins_to_own_player,substitute_on,successful_launches,open_play_passes,corners_won,backward_passes,successful_crosses_corners,successful_passes_opposition_half,unsuccessful_launches,unsuccessful_long_passes,putthrough_blocked_distribution_won,goals_conceded_outside_box,aerial_duels_lost,total_losses_of_possession,successful_passes_own_half,total_tackles,unsuccessful_short_passes,total_passes,substitute_off,total_fouls_conceded,successful_dribbles,successful_short_passes,goals_conceded_inside_box,total_shots,total_unsuccessful_passes_excl_crosses_corners,rightside_passes,key_passes_attempt_assists,unsuccessful_passes_opposition_half,blocked_shots,throw_ins_to_opposition_player,recoveries,starts,putthrough_blocked_distribution,unsuccessful_passes_own_half,touches,appearances,foul_attempted_tackle,ground_duels,forward_passes,total_touches_in_opposition_box,index,duels_won,shots_on_target_inc_goals,successful_long_passes,successful_crosses_open_play,total_fouls_won,aerial_duels_won,unsuccessful_dribbles,duels,total_clearances,unsuccessful_crosses_corners,ground_duels_lost,leftside_passes,successful_open_play_passes,total_successful_passes_excl_crosses_corners,aerial_duels,clean_sheets,duels_lost,tackles_lost,interceptions,ground_duels_won,source_category_general,average_speed,top_speed,accurate_pass,accurate_forward_pass,total_pass,cross,assists_average_over_90_minutes,accurate_long_balls,turnover,cross_attempts,long_pass_attempts,long_passes_successful,medium_passes_successful,source_category_passing,penalties_conceded,successful_lay_offs,shots_off_target_inc_woodwork,successful_corners_into_box,corners_taken_incl_short_corners,catches,unsuccessful_corners_into_box,handballs_conceded,own_goal_scored,penalty_goals_conceded,blocks,saves_made,gk_successful_distribution,punches,goalkeeper_smother,saves_made_from_outside_box,saves_made_parried,saves_made_from_inside_box,penalties_faced,saves_made_caught,gk_unsuccessful_distribution,unsuccessful_lay_offs,winning_goal,drops,right_foot_goals,left_foot_goals,headed_goals,second_goal_assists,assists_intentional,goals_from_inside_box,penalties_taken,goal_assists,through_balls,times_tackled,attempts_from_set_pieces,foul_won_penalty,crosses_not_claimed,set_pieces_goals,goals_from_outside_box,last_man_tackle,penalties_saved,saves_from_penalty,total_red_cards,straight_red_cards,penalty_goals,clearances_off_the_line,other_goals,penalties_off_target,red_cards_2nd_yellow
2019,nwsl::Football_Season::79664e9589084e1b83d2dec2c279c18c,nwsl::Football_Player::bb43ad80320d45c1b6ce2f8d1cc6306d,opta:Player:8dfe78e3mslilgxw4efeu295,nwsl::Football_Team::96ba7b37bd8544a1a7329183459150ff,Portland Thorns,Ellie Madison,Carpenter,E. Carpenter,Defender,Australia,15,2,,AUS,72,opta:Team:446mp88j1vpk9iwui9fiifrp8,Thorns,POR,Portland Thorns,USA,16,1221,0,1,3,0,1,1,13,12,11,4,0,0,0,,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,4,1221,126,2,2,409,6,80,13,175,24,52,12,3,13,320,116,24,80,410,5,12,12,264,22,3,132,15,8,141,1,63,106,14,29,37,874,16,6,114,201,17,10,60,1,14,13,11,13,15,140,17,46,67,114,277,278,26,1,80,11,15,47,True,0,0,0,0,410,13,0.07,14,320,0,66,14,0,True,1,1,2,,,,,1,,1,5,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,
2019,nwsl::Football_Season::79664e9589084e1b83d2dec2c279c18c,nwsl::Football_Player::376f92a566f447cab876929480f1db7d,opta:Player:e3fa1ou90dirp8yjjterhrs9h,nwsl::Football_Team::96ba7b37bd8544a1a7329183459150ff,Portland Thorns,Steph,Catley,S. Catley,Defender,Australia,4,2,,AUS,45,opta:Team:446mp88j1vpk9iwui9fiifrp8,Thorns,POR,Portland Thorns,USA,16,1425,0,2,3,0,1,2,15,7,9,1,1,0,0,,23,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,1,1425,115,,3,564,7,101,20,201,17,49,5,2,11,269,258,30,85,573,1,7,9,422,21,3,134,195,18,144,1,30,81,16,21,40,983,16,4,94,262,16,10,58,1,17,12,9,10,13,115,37,50,46,15,431,439,21,4,57,15,19,48,True,0,0,0,0,573,12,0.13,17,269,0,66,17,0,True,,,2,7,25,,17,,,2,2,,,,,,,,,,,,,,,,,,1,,,2,1,,,,,,,,,,,,,,,,
2019,nwsl::Football_Season::79664e9589084e1b83d2dec2c279c18c,nwsl::Football_Player::bb49de2ba5db4f6e8ef4ace9bfdd0386,opta:Player:479w7uwn18x7ciwkoqukstmtx,nwsl::Football_Team::ca3f464d6b794a9087d441d75961403f,Houston Dash,Andressa,Cavalari Machry,Andressinha,Midfielder,Brazil,2,3,,BRA,98,opta:Team:c3v2ohfuzoqmc8ljm65hi80sj,Dash,HOU,Houston Dash,US,8,438,1,0,2,0,2,0,3,4,9,0,0,0,0,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,,438,,3,,212,7,42,8,118,1,7,2,1,6,75,72,4,32,221,3,4,4,163,5,2,39,47,10,41,10,,35,5,7,11,308,8,2,43,67,11,10,18,2,19,2,9,1,6,50,4,13,26,65,175,182,7,1,32,1,1,17,True,0,0,0,0,221,2,0,19,75,0,26,19,0,True,,6,,5,10,,5,1,,,,,,,,,,,,,,1,,,1,,,,,,,,3,,1,,,1,1,,,,,,,,,,
2019,nwsl::Football_Season::79664e9589084e1b83d2dec2c279c18c,nwsl::Football_Player::7b95e77ca5184ed39abbd7481af81fee,opta:Player:dtrm0ji0olk3n01v71m8a5exh,nwsl::Football_Team::ca3f464d6b794a9087d441d75961403f,Houston Dash,Allysha,Chapman,A. Chapman,Defender,Canada,2,2,,CAN,57,opta:Team:c3v2ohfuzoqmc8ljm65hi80sj,Dash,HOU,Houston Dash,US,14,1216,0,0,0,0,0,0,34,15,15,0,2,0,0,,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,,1216,100,,4,475,4,54,3,134,27,54,9,2,10,237,187,47,109,481,3,15,7,297,19,,163,136,8,113,,15,82,14,33,69,803,14,8,112,273,3,10,79,,21,3,15,10,12,132,35,19,43,18,312,318,20,3,53,13,12,69,True,0,0,0,0,481,3,0,21,237,0,75,21,0,True,1,,,,,,,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
2019,nwsl::Football_Season::79664e9589084e1b83d2dec2c279c18c,nwsl::Football_Player::8094c154313e47feae1e6aba09c98400,opta:Player:7gvdzul3qvjac851i2gfsf8tm,nwsl::Football_Team::c3e9513e280b41e5bfbb8230076e8c43,Orlando Pride,Simone,Charley,S. Charley,Forward,USA,18,4,,USA,122,opta:Team:966pdxhsoxaib9qt5083h8uus,Pride,ORL,Orlando Pride,US,11,496,0,2,13,0,3,2,4,9,7,9,0,0,0,,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,496,,5,,117,8,36,1,52,,3,7,,27,121,18,10,49,121,6,9,14,68,7,13,52,21,5,51,7,,25,6,10,6,277,11,6,73,35,43,10,50,3,1,1,7,19,17,119,5,5,42,29,65,69,46,,69,6,2,31,True,0,0,0,0,121,1,0.36,1,121,0,4,1,0,True,,3,10,,,,,,,,2,,,,,,,,,,,1,,,,,,,2,,,2,1,,,,,,,,,,,,,,,,
2019,nwsl::Football_Season::79664e9589084e1b83d2dec2c279c18c,nwsl::Football_Player::0bb3c16212754939b111d70c83644b8e,opta:Player:1c2boqmoi50esuelgdd96o06h,nwsl::Football_Team::ca3f464d6b794a9087d441d75961403f,Houston Dash,Danielle,Colaprico,D. Colaprico,Midfielder,USA,24,3,,USA,19,opta:Team:c3v2ohfuzoqmc8ljm65hi80sj,Dash,HOU,Houston Dash,US,21,1740,1,0,6,0,3,0,27,17,18,0,2,0,0,,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,,1740,,1,5,859,5,116,9,312,23,58,18,2,28,272,364,46,145,870,5,17,11,623,21,6,203,199,16,164,4,,155,20,31,71,1159,21,13,121,346,8,10,97,3,44,1,18,22,1,171,25,32,46,209,660,667,50,5,74,19,33,75,True,0,0,0,0,870,1,0,44,272,0,102,44,0,True,,5,3,7,27,,19,1,,1,5,,,,,,,,,,,2,,,,1,,,,1,,,1,,,,,,,,,,,,,,,,
2019,nwsl::Football_Season::79664e9589084e1b83d2dec2c279c18c,nwsl::Football_Player::a284ba27462c404c8b146fc4022ac773,opta:Player:mobzc74c2hlsrlkj3c3y2ne1,nwsl::Football_Team::96ba7b37bd8544a1a7329183459150ff,Portland Thorns,Taylor,Comeau,T. Comeau,Midfielder,USA,26,3,,USA,136,opta:Team:446mp88j1vpk9iwui9fiifrp8,Thorns,POR,Portland Thorns,USA,1,90,0,0,0,0,0,0,1,1,3,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,90,22,,,44,,5,1,17,4,4,2,,,22,16,4,11,47,,1,,31,1,,15,2,1,9,,4,9,1,9,8,90,1,,10,27,,10,7,,1,1,3,,,10,2,2,3,13,29,32,,,3,3,1,7,True,0,0,0,0,47,1,0,1,22,0,5,1,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,nwsl::Football_Season::79664e9589084e1b83d2dec2c279c18c,nwsl::Football_Player::95fc5444983945819b7196cc46aa554c,opta:Player:dw2a5y50m5vbzpy53w2e7n179,nwsl::Football_Team::1151140adfc24339ba1c93cb0b6b0238,Seattle Reign,Rachel,Corsie,R. Corsie,Defender,Scotland,4,2,,SCO,4,opta:Team:bl53jk6zlfe5f583pil7xzwi5,Reign,SEA,Seattle Reign,US,19,1710,1,0,8,0,4,0,12,10,9,2,2,0,0,,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1710,2,,9,1206,1,65,,288,26,84,3,4,37,189,798,16,85,1255,,10,3,980,17,8,169,260,6,106,1,,126,19,12,64,1436,19,7,45,484,17,10,56,4,106,,9,29,2,111,81,1,18,446,1047,1086,66,7,55,4,13,27,True,0,0,0,0,1255,0,0,106,189,0,190,106,0,True,,,4,,,,,,,1,7,,,,,,,,,,,,0,,1,,,,,1,,,,4,,,,,,,,,,,,,,,
2019,nwsl::Football_Season::79664e9589084e1b83d2dec2c279c18c,nwsl::Football_Player::e0677530887b4f339b459b07f9e73b71,opta:Player:db53gypgrxza5gblvwwmu58mh,nwsl::Football_Team::acffc559cf7d485a9c05fa23ab57054b,Utah Royals FC,Meghan,Cox,M. Cox,Midfielder,USA,46,3,,USA,154,opta:Team:bn7w86uw8j61dga3xr5s0yiju,Royals,UTA,Utah Royals FC,USA,2,8,0,0,0,0,0,0,0,1,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,8,2,2,,7,,1,,2,2,2,,,,7,4,,1,9,,1,,6,,,3,3,,2,,3,1,,,1,17,2,,3,5,,10,1,,,,1,,1,3,1,,2,,6,6,,,2,,,1,True,0,0,0,0,9,0,0,0,7,0,2,0,0,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,1,,,,,,,,,,,,,,,
2019,nwsl::Football_Season::79664e9589084e1b83d2dec2c279c18c,nwsl::Football_Player::e7904513b0494b90b7811b45343f6262,opta:Player:ext59o722jg33hiks92g0o991,nwsl::Football_Team::1151140adfc24339ba1c93cb0b6b0238,Seattle Reign,Stephanie,Cox,S. Cox,Defender,USA,14,2,,USA,99,opta:Team:bl53jk6zlfe5f583pil7xzwi5,Reign,SEA,Seattle Reign,US,8,381,0,0,3,0,1,0,2,2,1,0,0,0,0,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,381,31,4,4,209,1,22,2,51,12,39,6,1,5,87,94,7,33,215,1,2,6,131,2,3,72,62,3,57,,3,25,4,8,20,322,8,2,28,117,,10,24,1,12,1,1,10,1,43,15,5,14,14,140,143,15,2,19,5,11,14,True,0,0,0,0,215,1,0,12,87,0,51,12,0,True,,,2,1,4,,3,,,1,1,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,
2019,nwsl::Football_Season::79664e9589084e1b83d2dec2c279c18c,nwsl::Football_Player::48f5de8d0ac445c98d86b0485af36ad0,opta:Player:9gdocwx006j6wyz4mnhzgzydx,nwsl::Football_Team::1151140adfc24339ba1c93cb0b6b0238,Seattle Reign,Ana-Maria,Crnogorcevic,A. Crnogorčević,Forward,Switzerland,7,4,,CHE,100,opta:Team:bl53jk6zlfe5f583pil7xzwi5,Reign,SEA,Seattle Reign,US,12,761,1,1,10,0,3,1,5,8,10,0,0,0,0,,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,,761,4,3,,211,2,54,,84,8,13,11,1,15,120,54,10,63,214,5,8,7,137,10,10,76,36,7,65,3,,39,9,19,17,353,12,6,61,83,37,10,49,3,1,,10,22,6,98,12,6,34,41,135,138,37,2,49,5,4,27,True,0,0,0,0,214,0,0.12,1,120,0,14,1,0,True,,6,7,,,,,,,1,3,,,,,,,,,,,,,,,,1,,1,1,,1,1,,,,,,,,,,,,,,,,
2019,nwsl::Football_Season::79664e9589084e1b83d2dec2c279c18c,nwsl::Football_Player::deabe98ff08946e5b44f890b1d2e7c5c,opta:Player:ao80fsb86uwmcltu5iubwo2y1,nwsl::Football_Team::c31d72afc09f42ee86418633aa41390a,Washington Spirit,Megan,Crosson,M. Crosson,Defender,USA,5,2,,USA,120,opta:Team:f1ks82wpiewyqs6h3oz9v4hzj,Spirit,WAS,Washington Spirit,USA,9,382,1,0,3,0,2,0,9,5,1,0,0,0,0,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,,382,23,6,,129,4,26,1,28,14,24,3,,5,76,55,12,23,129,2,5,4,78,2,3,47,38,4,44,1,3,22,3,7,16,233,9,2,34,60,3,10,18,2,4,1,1,1,1,40,13,13,17,5,82,82,6,1,22,3,4,17,True,0,0,0,0,129,1,0,4,76,0,28,4,0,True,,1,1,,1,,1,,,,,,,,,,,,,,,,0,,,,1,,,1,,,,5,,,,,,,,,,,,,,,
2019,nwsl::Football_Season::79664e9589084e1b83d2dec2c279c18c,nwsl::Football_Player::d8ec8d19bba0421ba68a5e9980cc4a3e,opta:Player:cooidoyxxefn2o9a2z7c1h4a1,nwsl::Football_Team::ca3f464d6b794a9087d441d75961403f,Houston Dash,Emily,Curran,E. Curran,Midfielder,USA,18,3,,USA,138,opta:Team:c3v2ohfuzoqmc8ljm65hi80sj,Dash,HOU,Houston Dash,USA,3,92,0,0,0,0,0,0,1,1,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,92,,2,,42,,7,,12,3,4,1,,2,11,20,3,6,42,1,1,2,30,1,,10,9,1,8,,,10,1,2,2,59,3,1,10,13,1,10,7,,2,,,2,,14,3,,5,13,32,32,4,,7,2,,5,True,0,0,0,0,42,0,0,2,11,0,6,2,0,True,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,nwsl::Football_Season::79664e9589084e1b83d2dec2c279c18c,nwsl::Football_Player::f7fde6b4449d4091aa9c561a61e2731a,opta:Player:f1k28u8s5384z7akufl012n3e,nwsl::Football_Team::c31d72afc09f42ee86418633aa41390a,Washington Spirit,Grace,Cutler,G. Cutler,Defender,USA,32,2,,USA,166,opta:Team:f1ks82wpiewyqs6h3oz9v4hzj,Spirit,WAS,Washington Spirit,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0,0,0,0,0,0,0,0,0,0,0,0,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,nwsl::Football_Season::79664e9589084e1b83d2dec2c279c18c,nwsl::Football_Player::24af72086ca04ab9abe6febc2ab176cd,opta:Player:2pys2qmzxkg0cd9fa7yot7lcl,nwsl::Football_Team::1151140adfc24339ba1c93cb0b6b0238,Seattle Reign,Kiersten,Dallstream,K. Dallstream,Forward,USA,25,4,,USA,147,opta:Team:bl53jk6zlfe5f583pil7xzwi5,Reign,SEA,Seattle Reign,US,2,33,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,33,1,2,,19,,4,,9,,,1,,2,11,4,,6,19,,,1,10,,,6,5,1,7,1,,3,,2,1,32,2,,3,2,3,10,1,,3,,,,1,5,,2,2,8,13,13,2,,4,,1,1,True,0,0,0,0,19,0,0,3,11,0,3,3,0,True,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,nwsl::Football_Season::79664e9589084e1b83d2dec2c279c18c,nwsl::Football_Player::c4415406f03b42e99259ae1a2729d22f,opta:Player:amg2zai9038cdz9uuql3l9rkl,nwsl::Football_Team::ca3f464d6b794a9087d441d75961403f,Houston Dash,Rachel Ann,Daly,R. Daly,Forward,England,3,4,,ENG,43,opta:Team:c3v2ohfuzoqmc8ljm65hi80sj,Dash,HOU,Houston Dash,USA,17,1529,5,1,49,0,21,1,14,18,18,17,2,1,0,,23,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,17,1529,7,,,553,13,159,2,286,3,21,18,2,44,285,131,25,152,588,,18,23,391,21,49,173,151,21,160,7,1,64,17,30,29,918,17,9,137,151,75,10,112,21,24,2,18,46,16,227,16,16,71,127,381,415,90,5,115,11,17,66,True,0,0,0,0,588,2,0.06,24,285,0,45,24,0,True,,19,28,,,,,,,2,2,,,,,,,,,,,3,,,4,1,,1,1,4,1,1,,,,,,,1,,,,1,1,1,,,,
2019,nwsl::Football_Season::79664e9589084e1b83d2dec2c279c18c,nwsl::Football_Player::d9bb4ddad5e34f7b89ab4608dc8277d1,opta:Player:6bbodw3m9bstocysxvzfuo3my,nwsl::Football_Team::c83f2ca05aa84c738b5373f0d2a31b39,Gotham FC,Tierna,Davidson,T. Davidson,Defender,USA,15,2,,USA,48,opta:Team:bgkfdckqfqnfbmecbtz03n76d,Gotham FC,GFC,Gotham FC,US,14,1174,1,0,3,0,3,0,12,4,8,0,0,0,0,,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,,1174,50,,7,536,3,42,12,140,18,59,10,,15,203,301,15,79,567,3,4,7,391,13,3,138,223,9,119,2,12,85,14,18,49,841,14,3,50,242,8,10,51,3,38,1,8,21,2,86,59,30,20,60,412,429,36,5,35,3,18,30,True,0,0,0,0,567,1,0,38,203,0,97,38,0,True,,,,10,31,,19,,,1,5,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,1,,,,,,,,,,
2019,nwsl::Football_Season::79664e9589084e1b83d2dec2c279c18c,nwsl::Football_Player::285ce314422d437cb492eb569c645da7,opta:Player:50gcb0juijtb0t4t9ili5pega,nwsl::Football_Team::269e825b853f4b43a9d38390aa92bf6e,Chicago Red Stars,Hannah Elise,Davison,H. Davison,Defender,USA,30,2,,USA,167,opta:Team:dzxypx8djih58p668surbi4qm,Red Stars,CHI,Chicago Red Stars,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0,0,0,0,0,0,0,0,0,0,0,0,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,nwsl::Football_Season::79664e9589084e1b83d2dec2c279c18c,nwsl::Football_Player::e34aed71f6b14e9e8d2db9b44e9000c1,opta:Player:a3ulhgpg46jykiudll0uh673e,nwsl::Football_Team::fb41ef4439dd495098cb6d40415767cc,North Carolina Courage,Schuyler,DeBree,S. DeBree,Defender,USA,15,2,,USA,168,opta:Team:b4fbmos00gxtk8qnaqsm392p5,Courage,NC,North Carolina Courage,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0,0,0,0,0,0,0,0,0,0,0,0,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,nwsl::Football_Season::79664e9589084e1b83d2dec2c279c18c,nwsl::Football_Player::f34cb0fac68445bf95cc5baec18f7044,opta:Player:1r8725akqzal1mni9wl8zmnai,nwsl::Football_Team::acffc559cf7d485a9c05fa23ab57054b,Utah Royals,Imani,Dorsey,I. Dorsey,Defender,USA,28,2,,USA,29,opta:Team:bn7w86uw8j61dga3xr5s0yiju,Royals,UTA,Utah Royals,US,23,1959,2,0,27,0,7,0,23,27,16,9,3,0,0,,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,9,1959,65,,3,738,13,171,17,269,12,32,26,3,24,343,319,42,138,741,4,27,35,555,26,27,170,264,22,165,5,13,149,23,43,58,1255,23,15,184,256,56,10,111,7,16,10,16,18,23,226,24,53,91,50,570,571,42,3,115,19,27,93,True,0,0,0,0,741,10,0,16,343,0,48,16,0,True,,4,20,5,19,,14,4,,2,7,,,,,,,,,,,1,,,1,,1,,,2,,,1,,,,,,,1,,,,,,1,,,
2019,nwsl::Football_Season::79664e9589084e1b83d2dec2c279c18c,nwsl::Football_Player::890aab36584c4278b8a8d11be569aeb4,opta:Player:4b13osk9pzrosvzqt55y7o34l,nwsl::Football_Team::c83f2ca05aa84c738b5373f0d2a31b39,Gotham FC,Crystal,Dunn,C. Dunn,Midfielder,USA,19,3,,USA,56,opta:Team:bgkfdckqfqnfbmecbtz03n76d,Gotham FC,GFC,Gotham FC,US,15,1181,9,4,42,0,25,4,13,8,23,0,0,0,0,,8,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,,1181,5,2,,482,16,89,4,275,,28,20,1,13,257,91,23,95,485,6,8,35,329,7,42,123,107,28,148,14,,92,13,30,12,833,15,4,149,184,77,10,88,25,33,4,23,9,24,171,3,37,70,105,359,362,22,2,83,10,7,79,True,0,0,0,0,485,4,0.3,33,257,0,61,33,0,True,,10,17,,,,,1,,1,,,,,,,,,,,,3,,,5,4,,,4,8,,4,1,,,1,,,1,1,,,,,,,,,
2019,nwsl::Football_Season::79664e9589084e1b83d2dec2c279c18c,nwsl::Football_Player::1e524e201dce43908965d637c8a6140f,opta:Player:biot51y8bhwouactlbow0b5k9,nwsl::Football_Team::96ba7b37bd8544a1a7329183459150ff,Portland Thorns,Britt Ellen,Eckerstrom,B. Eckerstrom,Goalkeeper,USA,51,1,,USA,93,opta:Team:446mp88j1vpk9iwui9fiifrp8,Thorns,POR,Portland Thorns,USA,10,900,0,0,0,0,0,0,1,0,1,0,0,0,0,,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,900,,,21,54,,,,29,33,119,,3,1,123,91,1,2,241,,,,39,8,,121,18,1,60,,,80,10,,61,315,10,,2,206,,10,6,,81,,1,4,,7,7,,,17,36,120,5,3,1,,,2,True,0,0,0,0,241,0,0,81,123,0,200,81,0,True,,,,,,10,,,,,,33,74,6,1,13,6,20,,1,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,nwsl::Football_Season::79664e9589084e1b83d2dec2c279c18c,nwsl::Football_Player::4932d40caf094edd88eb680559cffd38,opta:Player:bheniu7u85ivkjhipazymzxzp,nwsl::Football_Team::c83f2ca05aa84c738b5373f0d2a31b39,Gotham FC,Kristen,Edmonds,K. Edmonds,Defender,USA,12,2,,USA,82,opta:Team:bgkfdckqfqnfbmecbtz03n76d,Gotham FC,GFC,Gotham FC,US,13,866,0,0,3,0,0,0,5,6,11,2,2,0,0,,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,866,67,4,4,315,2,63,1,95,10,21,4,4,3,119,156,17,50,321,,6,6,237,19,3,71,58,4,54,,15,50,9,8,28,529,13,3,54,142,6,10,35,,13,1,11,1,2,58,19,11,20,58,244,250,4,,23,12,9,34,True,0,0,0,0,321,1,0,13,119,0,34,13,0,True,1,,3,,,,,,1,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,nwsl::Football_Season::79664e9589084e1b83d2dec2c279c18c,nwsl::Football_Player::8a79e963a9ed4ce7b8e03564a23de251,opta:Player:de0o8hm1h02ytwuapmp46si5l,nwsl::Football_Team::269e825b853f4b43a9d38390aa92bf6e,Chicago Red Stars,Brooke,Elby,B. Elby,Defender,USA,23,2,,USA,123,opta:Team:dzxypx8djih58p668surbi4qm,Red Stars,CHI,Chicago Red Stars,USA,17,325,2,0,5,0,3,0,6,8,2,2,0,0,0,,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,325,16,15,3,115,2,22,3,49,6,9,6,,5,70,32,11,29,116,2,8,2,71,4,5,38,18,5,26,2,,26,2,14,16,211,17,6,40,45,9,10,23,3,7,2,2,8,1,53,2,4,25,31,78,78,13,,30,5,6,15,True,0,0,0,0,116,2,0,7,70,0,16,7,0,True,1,,2,1,2,,1,,,1,,,,,,,,,,,,,,,2,,,,,2,,,,,,,,,,,,,,,,,,,
