season,season_id,player_id,provider_id,team_team_id,team_official_name,media_first_name,media_last_name,short_name,role_label,nationality,bib_number,role,display_name,nationality_iso_code,rank_label,team_provider_id,team_short_name,team_acronym_name,team_media_name,team_country_code,games_played,minutes_played,goals,assists,total_scoring_attempts,goal_involvements,on_target_scoring_attempts,total_attacking_assist,tackles_won,fouls_committed,fouls_suffered,total_offside,yellow_cards,red_cards,aerials_won_perc,accurate_pass_percentage,goals_conceded,goals_against_average,corners,goals_free_kick,hit_woodwork,penalty_attempts,penalties_successful,yellow_red_cards,xg,xgefficiency,tackles_won_perc,duels_won_perc,aerial_duels_won_perc,crosses_complete_percentage,total_distance_covered,avg_distance_covered,total_distance_covered_walking,average_distance_covered_walking,total_distance_covered_jogging,average_distance_covered_jogging,total_distance_covered_low_intensity_running,average_distance_covered_low_intensity_running,total_distance_covered_sprinting,average_distance_covered_sprinting,total_distance_covered_high_intensity_running,average_distance_covered_high_intensity_running,sprints,ground_duels_lost,total_losses_of_possession,index,clean_sheets,backward_passes,starts,interceptions,total_clearances,successful_long_passes,left_foot_goals,total_successful_passes_excl_crosses_corners,goals_conceded_outside_box,total_passes,assists_intentional,key_passes_attempt_assists,appearances,unsuccessful_lay_offs,leftside_passes,shots_off_target_inc_woodwork,total_shots,blocks,substitute_on,goal_assists,successful_launches,time_played,rightside_passes,unsuccessful_long_passes,unsuccessful_dribbles,successful_lay_offs,substitute_off,putthrough_blocked_distribution,unsuccessful_passes_own_half,forward_passes,total_unsuccessful_passes_excl_crosses_corners,recoveries,total_fouls_won,aerial_duels_lost,unsuccessful_launches,tackles_lost,putthrough_blocked_distribution_won,corners_taken_incl_short_corners,ground_duels,open_play_passes,unsuccessful_passes_opposition_half,penalty_goals_conceded,touches,total_tackles,times_tackled,goals_conceded_inside_box,successful_passes_own_half,total_fouls_conceded,successful_open_play_passes,unsuccessful_corners_into_box,successful_dribbles,blocked_shots,successful_short_passes,throw_ins_to_opposition_player,shots_on_target_inc_goals,offsides,successful_crosses_open_play,handballs_conceded,successful_passes_opposition_half,duels_lost,unsuccessful_crosses_corners,duels,corners_won,penalties_conceded,unsuccessful_crosses_open_play,throw_ins_to_own_player,foul_attempted_tackle,successful_crosses_corners,aerial_duels,unsuccessful_short_passes,ground_duels_won,duels_won,total_touches_in_opposition_box,aerial_duels_won,goals_from_inside_box,home_goals,away_goals,winning_goal,source_category_general,average_speed,top_speed,accurate_pass,accurate_forward_pass,total_pass,cross,assists_average_over_90_minutes,accurate_long_balls,turnover,cross_attempts,long_pass_attempts,long_passes_successful,medium_passes_successful,source_category_passing,through_balls,successful_corners_into_box,overruns,other_goals,right_foot_goals,second_goal_assists,goals_from_outside_box,headed_goals,attempts_from_set_pieces,gk_successful_distribution,drops,saves_made,goal_kicks,catches,saves_made_parried,saves_made_from_inside_box,punches,saves_made_from_outside_box,saves_made_caught,gk_unsuccessful_distribution,penalties_saved,penalties_faced,saves_from_penalty,last_player_tackle,foul_won_penalty,clearances_off_the_line,red_cards_2nd_yellow,penalty_goals,penalties_taken,total_red_cards,own_goal_scored,goalkeeper_smother,saves,penalty_conceded,long_ball_percentage,total_cleareance,goalkeeper_saves_per_90_min,goalkeeper_saves_per_match,source_category_goalkeeping,penalties_off_target,set_pieces_goals,straight_red_cards,crosses_not_claimed
2024,nwsl::Football_Season::fe17bea0b7234cf7957c7249cb828270,nwsl::Football_Player::07ac3b4737124589a9c92f64020c3507,opta:Player:3svqubb2pdx77fopvm9tfc7x0,nwsl::Football_Team::ac29701756da44a08457762380c10733,Racing Louisville,Parker,Goins,P. Goins,Forward,USA,21,4,,USA,302,opta:Team:dtucewmt49th1p4selfutmnmc,Racing Lou,LOU,Racing Louisville,US,14,163,1,0,3,1,2,0,8,0,0,2,0,0,0,58,5,2.76,0,0,0,0,0,0,0,0,100,46.43,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,45,10,,12,,,3,2,,36,1,63,,3,14,,13,1,3,,14,,,163,16,2,3,2,,5,8,22,27,10,,6,1,,2,,18,62,22,1,113,8,7,4,12,,35,,1,,34,4,2,2,,,24,15,3,28,4,,3,4,,,10,25,9,13,8,4,1,1,0,0,True,0,0,0,0,66,0,0,2,45,3,4,2,0,True,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,nwsl::Football_Season::fe17bea0b7234cf7957c7249cb828270,nwsl::Football_Player::3cecb0249577458d990f97ac429b76e7,opta:Player:51tbo9972xjvl7ekjps7o4hlg,nwsl::Football_Team::fb41ef4439dd495098cb6d40415767cc,North Carolina Courage,Aline,Gomes Amaro,Aline Gomes,Forward,Brazil,77,4,,BRA,276,opta:Team:b4fbmos00gxtk8qnaqsm392p5,Courage,NC,North Carolina Courage,US,8,461,1,0,7,1,2,0,6,2,9,0,0,0,0,84,3,0.59,0,0,0,0,0,0,0,0,75,50,42.86,20,0,0,0,0,0,0,0,0,0,0,0,0,0,17,52,10,,35,6,5,3,1,,84,1,101,,3,8,1,21,5,7,1,2,,,461,25,,9,2,5,11,7,20,17,16,9,4,,2,8,,35,100,18,,188,8,12,2,35,2,83,,2,,83,,2,,2,,51,21,8,42,4,,8,,2,2,7,17,18,21,21,3,1,1,0,0,True,0,0,0,0,111,2,0,1,52,10,1,1,0,True,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,nwsl::Football_Season::fe17bea0b7234cf7957c7249cb828270,nwsl::Football_Player::0fd2f43637c941a58f9944a3f2649538,opta:Player:39jb2vzpuxxfhrr0px7tlk991,nwsl::Football_Team::269e825b853f4b43a9d38390aa92bf6e,Chicago Stars,Nádia Filipa,Gomes Coelho,Nádia Gomes,Forward,Portugal,26,4,,PRT,313,opta:Team:dzxypx8djih58p668surbi4qm,Chicago Stars,CHI,Chicago Stars,US,9,231,0,0,3,0,1,0,11,2,4,0,0,0,0,66,3,1.17,1,0,0,0,0,0,0,0,84.62,52.17,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,48,10,,15,3,5,2,1,,30,,46,,1,9,,10,2,3,,6,,,231,9,3,4,,3,5,4,12,16,5,4,8,3,2,2,1,34,46,16,,121,13,11,3,14,2,30,1,3,2,29,,1,,,,16,22,4,46,3,,3,2,2,,12,13,20,24,10,4,,,,0,True,0,0,0,0,50,0,0,1,48,4,4,1,0,True,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,nwsl::Football_Season::fe17bea0b7234cf7957c7249cb828270,nwsl::Football_Player::d8f389524b654b238b386797cb3b1216,opta:Player:13hy7ggmnhfalmdqlbp6lzv11,nwsl::Football_Team::c83f2ca05aa84c738b5373f0d2a31b39,Gotham FC,Esther,González,Esther González,Forward,Spain,9,4,,ESP,117,opta:Team:bgkfdckqfqnfbmecbtz03n76d,Gotham FC,GFC,Gotham FC,US,23,1791,10,4,45,14,23,4,6,24,11,17,1,0,0,83,12,0.6,0,0,3,0,0,0,0,0,46.15,29.12,24.19,9.52,0,0,0,0,0,0,0,0,0,0,0,0,0,82,219,10,3,153,20,7,6,6,,433,1,526,4,23,23,2,103,22,45,,3,4,,1791,138,14,11,13,10,30,20,132,93,84,11,47,3,7,15,,120,511,92,2,815,13,54,11,162,24,419,,14,18,427,1,23,17,2,3,273,129,19,182,15,,18,2,10,2,62,79,38,53,101,15,9,4,6,2,True,0,0,0,0,547,2,0.2,6,219,21,20,6,0,True,2,,3,,7,,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,nwsl::Football_Season::fe17bea0b7234cf7957c7249cb828270,nwsl::Football_Player::4314e1fbd3924a09a365af62abcdb3b4,opta:Player:etdam0sfwiphiwykieovlsyy1,nwsl::Football_Team::9587b8ce40624165903b6bc9fd252634,Angel City,Sarah,Gorden,S. Gorden,Defender,USA,11,2,,USA,7,opta:Team:6hbfgdczbi3yg4sdpqgtu6s,Angel City,LA,Angel City,US,24,2058,0,0,1,0,1,0,20,8,26,0,0,0,0,84,37,1.62,0,0,0,0,0,0,0,0,68.97,60.98,42.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,299,10,2,99,24,22,80,58,,1250,3,1499,,2,24,,505,,1,13,,,15,2058,268,107,4,1,2,23,111,627,249,166,26,19,52,9,7,,90,1439,140,2,1765,29,17,34,890,8,1199,,7,2,1192,7,1,,,,360,48,2,123,1,,2,7,5,,33,142,61,75,3,14,,,,0,True,0,0,0,0,1501,0,0,58,299,2,165,58,0,True,1,,1,,,,,,,2,,,3,,,,,,,1,,,,2,,,,,,,,,,,,,,,,,,,
2024,nwsl::Football_Season::fe17bea0b7234cf7957c7249cb828270,nwsl::Football_Player::7f1d0b066bd944f4aa51e711dd51e124,opta:Player:2agud4ditumgfdm9kt404rgx6,nwsl::Football_Team::acffc559cf7d485a9c05fa23ab57054b,Utah Royals,Emily,Gray,E. Gray,Midfielder,USA,24,3,,USA,355,opta:Team:bn7w86uw8j61dga3xr5s0yiju,Royals,UTA,Utah Royals,US,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,10,,1,,,,,,2,,3,,,2,,1,,,,2,,,2,,,1,,,,1,1,1,,,,,,,,3,3,,,5,1,1,,1,1,2,,,,2,,,,,,1,2,,3,,,,,,,,1,1,1,,,,,,0,True,0,0,0,0,3,0,0,0,2,0,0,0,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,nwsl::Football_Season::fe17bea0b7234cf7957c7249cb828270,nwsl::Football_Player::5b003e58e30f477083526968377e7031,opta:Player:19q08g2zozqldqapwyv1osxsk,nwsl::Football_Team::269e825b853f4b43a9d38390aa92bf6e,Chicago Stars,Sarah,Griffith,S. Griffith,Forward,USA,15,4,,USA,306,opta:Team:dzxypx8djih58p668surbi4qm,Chicago Stars,CHI,Chicago Stars,US,7,190,0,1,1,1,0,1,3,3,1,0,0,0,0,84,5,2.37,0,0,0,0,0,0,0,0,42.86,39.39,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,33,10,,18,3,1,2,1,,46,1,55,1,1,7,,5,1,1,1,4,1,,190,16,1,7,2,3,2,5,16,9,16,1,2,1,4,2,,30,55,4,,107,7,12,4,20,3,46,,4,1,45,1,,,,,26,20,,33,1,,,,2,,3,8,12,13,6,1,,,,0,True,0,0,0,0,55,0,0.47,1,33,0,2,1,0,True,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,nwsl::Football_Season::fe17bea0b7234cf7957c7249cb828270,nwsl::Football_Player::74033e26a78342fa8e62e8635a3fa34e,opta:Player:79o9r7uadqr14u2h5z1vdmdck,nwsl::Football_Team::acffc559cf7d485a9c05fa23ab57054b,Utah Royals,Olivia,Griffitts,O. Griffitts,Defender,USA,3,2,,USA,140,opta:Team:bn7w86uw8j61dga3xr5s0yiju,Royals,UTA,Utah Royals,US,13,1107,1,0,4,1,2,0,18,14,7,1,1,0,0,73,19,1.54,0,0,0,0,0,0,0,0,62.07,49.02,25,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,43,233,10,2,104,13,26,21,23,,334,,460,,10,13,,122,2,4,2,,,4,1107,18,28,13,,1,39,49,216,126,58,7,9,17,11,16,,90,449,104,4,826,29,22,19,168,14,323,,11,1,311,33,2,1,2,,168,52,27,102,9,2,27,123,7,2,12,98,47,50,17,3,1,0,1,0,True,0,0,0,0,489,2,0,23,233,29,51,23,0,True,,,2,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
2024,nwsl::Football_Season::fe17bea0b7234cf7957c7249cb828270,nwsl::Football_Player::dd552139607f4e219cab7864188eef47,opta:Player:19udx179xugqp84qo9rsq0nhl,nwsl::Football_Team::269e825b853f4b43a9d38390aa92bf6e,Chicago Stars,Shea,Groom,S. Groom,Midfielder,USA,10,3,,USA,231,opta:Team:dzxypx8djih58p668surbi4qm,Chicago Stars,CHI,Chicago Stars,US,18,607,0,2,3,2,1,2,7,13,13,0,1,0,0,74,16,2.37,0,0,0,0,0,0,0,0,53.85,53.09,54.17,25,0,0,0,0,0,0,0,0,0,0,0,0,0,27,86,10,,54,4,10,8,3,,149,1,203,1,7,18,2,42,2,3,1,14,2,,607,38,5,7,5,4,14,14,69,54,23,13,11,3,6,6,,57,201,43,2,311,13,11,15,59,13,147,,4,2,146,,1,,1,,91,38,3,81,1,,3,4,11,1,24,49,30,43,16,13,,,,0,True,0,0,0,0,207,1,0.3,3,86,4,8,3,0,True,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,nwsl::Football_Season::fe17bea0b7234cf7957c7249cb828270,nwsl::Football_Player::920f2b3f71554778a0f38f3ada7405ad,opta:Player:6alny8atonddyhmltw3dgo1d5,nwsl::Football_Team::269e825b853f4b43a9d38390aa92bf6e,Chicago Stars,Julia,Grosso,J. Grosso,Midfielder,Canada,21,3,,CAN,171,opta:Team:dzxypx8djih58p668surbi4qm,Chicago Stars,CHI,Chicago Stars,US,11,939,0,0,4,0,0,0,8,1,5,1,0,0,0,89,18,1.73,20,0,0,0,0,0,0,0,44.44,55,46.15,9.52,0,0,0,0,0,0,0,0,0,0,0,0,0,20,77,10,2,81,11,6,10,6,,323,2,363,,4,11,,115,4,4,4,,,2,939,71,9,5,2,7,10,13,96,40,43,5,7,5,10,4,20,47,343,43,2,476,18,13,16,184,1,303,12,4,3,317,,,1,2,,144,27,16,60,,,4,5,,5,13,31,27,33,7,6,,,,0,True,0,0,0,0,384,2,0,6,77,21,15,6,0,True,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,nwsl::Football_Season::fe17bea0b7234cf7957c7249cb828270,nwsl::Football_Player::c576ad96d53e481a8d1a0e690c67b366,opta:Player:ae8gat4c0vqmogzxkszimy0pg,nwsl::Football_Team::acffc559cf7d485a9c05fa23ab57054b,Utah Royals,Julia,Grosso,J. Grosso,Midfielder,USA,2,3,,USA,373,opta:Team:bn7w86uw8j61dga3xr5s0yiju,Royals,UTA,Utah Royals,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,True,0,0,0,0,0,0,0,0,0,0,0,0,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,nwsl::Football_Season::fe17bea0b7234cf7957c7249cb828270,nwsl::Football_Player::c950ace8df4042c89929ff968596cd92,opta:Player:7nrc6dcxt7dyj654x9o8u78id,nwsl::Football_Team::ca3f464d6b794a9087d441d75961403f,Houston Dash,Gabriela,Guillén,G. Guillén,Defender,Costa Rica,50,2,,CRI,374,opta:Team:c3v2ohfuzoqmc8ljm65hi80sj,Dash,HOU,Houston Dash,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,True,0,0,0,0,0,0,0,0,0,0,0,0,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,nwsl::Football_Season::fe17bea0b7234cf7957c7249cb828270,nwsl::Football_Player::9ad8ef494aeb4e39b37e3f1dcabd9b78,opta:Player:a1vlxzecgxx2jh5gyfjc5usix,nwsl::Football_Team::2c1699409ff84c9eb491aeaca3d3edde,Kansas City Current,Kristen,Hamilton,K. Hamilton,Forward,USA,25,4,,USA,341,opta:Team:agxipc0vk4rtg09amjxv10nx0,KC Current,KC,Kansas City Current,US,4,88,1,0,1,1,1,0,0,0,1,0,0,0,0,74,3,3.07,0,0,0,0,0,0,0,0,0,50,33.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,10,,4,,,1,,1,11,1,15,,,4,,3,,1,,4,,,88,2,,,,1,2,1,6,4,,1,2,,,2,,3,12,3,,28,,1,2,7,,8,,1,2,11,,1,,1,,5,3,,6,1,,,,,1,3,4,2,3,5,1,1,1,0,0,True,0,0,0,0,16,1,0,0,7,1,0,0,0,True,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,nwsl::Football_Season::fe17bea0b7234cf7957c7249cb828270,nwsl::Football_Player::c75e5a65dfaf42b588cbdf8ef5069537,opta:Player:3bx0w0ftkij1lqrt727gjd94a,nwsl::Football_Team::9587b8ce40624165903b6bc9fd252634,Angel City,Madison,Hammond,M. Hammond,Midfielder,USA,99,3,,USA,82,opta:Team:6hbfgdczbi3yg4sdpqgtu6s,Angel City,LA,Angel City,US,23,1381,0,0,6,0,2,0,15,21,10,0,5,0,0,83,22,1.43,0,0,0,0,0,0,0,0,57.69,46.83,48.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,172,10,1,134,15,16,21,34,,573,3,695,,6,23,,168,4,6,7,8,,,1381,186,31,4,10,7,29,49,207,122,92,10,14,15,11,17,,99,692,75,1,902,26,24,19,334,21,570,,10,3,539,,2,,,1,239,67,2,126,,,2,2,14,,27,91,46,59,22,13,,,,0,True,0,0,0,0,697,0,0,34,172,2,65,34,0,True,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,nwsl::Football_Season::fe17bea0b7234cf7957c7249cb828270,nwsl::Football_Player::9cf4be1012534c69ba6aca923a5b85d3,opta:Player:c96l2rcmapqedxv0p3uy5e2qy,nwsl::Football_Team::fb41ef4439dd495098cb6d40415767cc,North Carolina Courage,Hensley,Hancuff,H. Hancuff,Goalkeeper,USA,51,1,,USA,375,opta:Team:b4fbmos00gxtk8qnaqsm392p5,Courage,NC,North Carolina Courage,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,True,0,0,0,0,0,0,0,0,0,0,0,0,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,nwsl::Football_Season::fe17bea0b7234cf7957c7249cb828270,nwsl::Football_Player::ecf8d72c11704bb49de0461fa77d8cae,opta:Player:bxf73uaptcz0uj7uy1g0euod1,nwsl::Football_Team::ca719042b34443c4bcfe380ca4850eaf,San Diego Wave,DiDi,Haracic,D. Haračić,Goalkeeper,Bosnia and Herzegovina,31,1,,BIH,14,opta:Team:esvbnzqbyvxp2k570ez7h1a1g,San Diego Wave,SD,San Diego Wave,US,23,2070,0,0,0,0,0,0,0,1,4,0,1,0,0,83,36,1.57,0,0,0,0,0,0,0,0,0,75,85.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,170,10,4,,23,,14,149,,813,3,980,,,23,,255,,,,,,52,2070,284,146,,,,1,120,441,167,169,4,1,76,,,,5,695,47,2,1175,,,33,771,1,612,,,,664,,,,,,42,3,,12,,1,,,1,,7,21,3,9,,6,,,,0,True,0,0,0,0,980,0,0,149,170,0,295,149,0,True,,,,,,,,,,228,1,78,190,17,18,51,7,26,3,36,,2,,,,,,,,,,4,78,1,51,14,0,0,True,,,,
2024,nwsl::Football_Season::fe17bea0b7234cf7957c7249cb828270,nwsl::Football_Player::36b07020f4cf4e35943ba241ccbb8a7d,opta:Player:4tm3f1xmjfy7hffe7io731yxg,nwsl::Football_Team::ca3f464d6b794a9087d441d75961403f,Houston Dash,Jyllissa,Harris,J. Harris,Defender,USA,33,2,,USA,166,opta:Team:c3v2ohfuzoqmc8ljm65hi80sj,Dash,HOU,Houston Dash,US,11,804,0,0,3,0,3,0,5,3,0,0,1,0,0,77,20,2.24,0,0,0,0,0,0,0,0,38.46,56.76,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,99,10,2,21,9,9,45,36,,289,4,377,,2,11,,111,,3,9,2,,11,804,64,54,,1,1,1,31,181,88,36,,7,31,8,1,,23,360,59,3,481,13,2,16,203,3,277,,1,2,253,1,3,,,,86,16,2,37,1,,2,1,3,,14,34,14,21,5,7,,,,0,True,0,0,0,0,379,0,0,36,99,2,90,36,0,True,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,nwsl::Football_Season::fe17bea0b7234cf7957c7249cb828270,nwsl::Football_Player::c413ab13b4b2411b8255f868ec263843,opta:Player:b9d4fqz6ezz2azklpghb9kyjt,nwsl::Football_Team::c31d72afc09f42ee86418633aa41390a,Washington Spirit,Ashley,Hatch,A. Hatch,Forward,USA,33,4,,USA,135,opta:Team:f1ks82wpiewyqs6h3oz9v4hzj,Spirit,WAS,Washington Spirit,US,27,1736,7,3,42,10,24,3,14,18,22,5,0,0,0,74,19,0.99,4,0,2,3,3,0,0,0,66.67,45.45,47.83,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,66,252,10,1,149,19,5,16,7,2,350,2,479,1,16,27,3,93,18,42,2,8,3,,1736,92,13,9,17,14,32,25,145,129,70,22,48,4,7,19,4,117,456,115,3,790,21,44,17,136,18,327,2,9,7,343,6,24,5,1,1,216,114,11,209,12,,9,1,4,2,92,116,51,95,68,44,5,5,2,3,True,0,0,0,0,492,1,0.16,7,252,13,20,7,0,True,1,1,2,,5,1,2,,,,,,,,,,,,,,,,,,,,,3,3,,,,,,,,,,,,,,
2024,nwsl::Football_Season::fe17bea0b7234cf7957c7249cb828270,nwsl::Football_Player::a8dcc11b4e184ef08569fa3fa7e061ed,opta:Player:4r65domdfigvc2a2esmsu0ju2,nwsl::Football_Team::fb41ef4439dd495098cb6d40415767cc,North Carolina Courage,Victoria,Haugen,V. Haugen,Defender,Norway,28,2,,NOR,376,opta:Team:b4fbmos00gxtk8qnaqsm392p5,Courage,NC,North Carolina Courage,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,True,0,0,0,0,0,0,0,0,0,0,0,0,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,nwsl::Football_Season::fe17bea0b7234cf7957c7249cb828270,nwsl::Football_Player::d6e1e8c351d6439fb6bd35f97e521537,opta:Player:cjtwys3ydxu4xogjsmpj4wc9g,nwsl::Football_Team::c31d72afc09f42ee86418633aa41390a,Washington Spirit,Anna,Heilferty,A. Heilferty,Defender,USA,21,2,,USA,321,opta:Team:f1ks82wpiewyqs6h3oz9v4hzj,Spirit,WAS,Washington Spirit,US,2,70,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,10,,5,,2,6,,,28,,35,,,2,,4,,,,2,,,70,14,2,2,,1,2,2,12,7,4,,1,1,,2,,5,35,5,,61,,3,,16,,28,,1,,28,2,,,,,12,5,,6,,,,6,,,1,5,1,1,,,,,,0,True,0,0,0,0,35,0,0,0,15,0,2,0,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,nwsl::Football_Season::fe17bea0b7234cf7957c7249cb828270,nwsl::Football_Player::cdf85025364a4a9cb8a28d90e5fa96b7,opta:Player:3c765kc3b4cmgie0qf84jh1hx,nwsl::Football_Team::acffc559cf7d485a9c05fa23ab57054b,Utah Royals,Amandine,Henry,A. Henry,Midfielder,France,10,3,,FRA,111,opta:Team:bn7w86uw8j61dga3xr5s0yiju,Royals,UTA,Utah Royals,US,14,1102,0,0,16,0,7,0,18,17,14,1,3,0,76,72,22,1.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,203,10,2,74,12,16,20,28,,400,2,557,,3,14,,117,9,16,2,2,,5,1102,128,31,4,7,1,33,41,238,157,68,14,12,12,9,11,,87,548,127,3,749,27,20,20,207,17,391,,5,3,372,,7,1,,,193,53,11,137,5,,10,2,13,,50,126,46,84,24,38,,,,0,True,0,0,0,0,568,0,0,28,203,11,59,28,0,True,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,nwsl::Football_Season::fe17bea0b7234cf7957c7249cb828270,nwsl::Football_Player::4b0092d3c4b148ce81259ba635ca7777,opta:Player:coy005g9noltjta4ka7utllp0,nwsl::Football_Team::c31d72afc09f42ee86418633aa41390a,Washington Spirit,Hal,Hershfelt,H. Hershfelt,Midfielder,USA,17,3,,USA,16,opta:Team:f1ks82wpiewyqs6h3oz9v4hzj,Spirit,WAS,Washington Spirit,US,28,2409,3,0,14,3,6,0,52,38,22,0,8,0,0,83,26,0.97,0,0,1,0,0,0,0,0,71.23,55.47,46.77,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,81,313,10,5,213,26,27,35,71,1,1049,5,1274,,16,28,2,276,8,14,12,2,,5,2409,406,52,11,11,4,68,81,379,225,166,22,33,17,21,33,,194,1272,150,2,1670,73,29,21,576,38,1047,,19,6,978,5,6,,1,1,474,114,6,256,4,,6,8,27,1,62,173,113,142,29,29,3,2,1,0,True,0,0,0,0,1281,1,0,71,313,7,123,71,0,True,3,,,,1,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
2024,nwsl::Football_Season::fe17bea0b7234cf7957c7249cb828270,nwsl::Football_Player::aa256aeb38a8454589438798a521ae12,opta:Player:74uudh34v23m2z9gy5tdppxey,nwsl::Football_Team::96ba7b37bd8544a1a7329183459150ff,Portland Thorns,Sam,Hiatt,S. Hiatt,Defender,USA,16,2,,USA,101,opta:Team:446mp88j1vpk9iwui9fiifrp8,Thorns,POR,Portland Thorns,US,17,1115,1,0,2,1,1,0,8,10,8,0,2,0,0,77,9,0.73,0,0,0,0,0,0,0,0,61.54,61.11,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,161,10,3,64,12,23,52,28,1,462,1,607,,1,17,,88,1,2,2,5,,11,1115,179,63,,,4,16,53,276,145,43,8,18,39,5,5,,40,582,92,2,764,13,1,8,344,10,441,,3,,434,4,1,,,1,118,35,,90,,2,,5,7,,50,82,23,55,12,32,1,1,0,0,True,0,0,0,0,607,0,0,28,161,0,91,28,0,True,1,,1,,,,,,,1,,,2,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
